content,times,title
"欢迎您报考山东女子学院音乐学院,女子学院音乐学院全体师生欢迎您的到来,更多详情请点击",[2020-08-03],招生季|音乐学院来了
"月,日,音乐学院,届毕业生返校领取毕业证书,年的夏天,注定是一个不寻常的毕业季,紫薇花开,毕业季如期来临,没有了往年气势磅礴的毕业典礼,没有了激动人心的音乐会,一切都不同寻常,疫情虽阻滞了我们相聚的脚步,但无法阻挡我们之间深厚的情感,让我们用,心,点亮舞台,致青春,致梦想,致奋斗,树立远大梦想,让理想信念在奋斗中升华,让青春在新时代改革开放的广阔天地中绽放,这是离别的季节,也是收获的季节,四年前你们怀揣梦想,汇聚在这座艺术殿堂,寒来暑往,勤学不辍,以坚韧的毅力和优异的成绩完成了学业,级的同学们经历了音乐学院的创立,共同参与并见证了学院的历史性变化和发展,获得了人格的完善,知识的增长和技能的提高,同时,同学们在这场疫情的,毕业加试,中,自觉自律,响应国家号召,听从学校安排,积极参与抗疫斗争,圆满的交出了令母校满意的答卷,也给自己的大学生活画上了圆满的句号,亲爱的同学们,今天我们不是话别,而是新的出发,无论你们身在祖国的大江南北,还是世界的五湖四海,母校将继续关注你们的成长,母校永远都是你们温暖的家,希望你们走出校门后,常回家看看,关心学弟学妹们的学习和生活,关注母校的建设和发展,更欢迎你们回校进行学术访问和艺术交流,探索艺术新知,共同开创更加美好的未来",[2020-06-29],毕业季 | 青春有你，未来可期
"疫情期间,音乐学院按照学校统一部署,坚持贯彻立德树人的根本任务,以高质量发展为核心,强化内涵建设,停课不停教,停课不停学,重视师生的实践能力,积极鼓励教师和学生参加大赛,大力推进师生的实践能力,以赛促学,以赛促练,以赛促教,近日,我,院学生在,山东省青少年歌手大赛,中再获佳绩,音乐学院,级,音乐学声乐专业,李睿谞同学,荣获,青年美声专业组二,等奖,级音乐学声乐学专业,张智同学荣获,青年美声专业组二等奖,山东省青少年歌手大赛,由山东省音乐家协会与齐鲁晚报联合举办,大赛在评奖方面坚持艺术至上,演唱水平至上,公平公正公开的原则,特别选聘全省最具权威性的歌唱家,音乐教育家,词曲作家及演艺界专家组成评委会,因为疫情原因,本次比赛首次采用网络方式线上开展,以歌战疫,以乐传情,展示出当代青年的风采和蓬勃向上的精神风貌,本次比赛磨练了同学们的歌唱技巧,提高同学们的歌唱水平为主,充分锻炼了学生的专业能力以及歌唱表现能力,在声乐比赛的舞台上,更好的锻炼了自己",[2020-06-19],我院学生在“2020山东省青少年歌手大赛”中再获佳绩
"由校团委主办,山东女子学院大学生艺术团和音乐学院团总支承办的第三届文化艺术节系列活动之,青春有为,艺起奋斗,声乐,器乐,舞蹈,曲艺与语言部大赛优秀作品,云展演,于,月,日,月,日在抖音,全民,歌等平台上直播进行,现场直播效果良好,引起校内外同学,朋友的广泛关注,声乐部云展演于,月,日,在全民,歌,直播平台进行,观众总数为,人,全民,歌直播实时在线人数,人,上限,人,共获得可计算鲜花,礼物,币数,投票网点击率,次,经过前期充分准备及,完整的彩排,现场直播效果良好,观众及参展选手,对活动给予了较高评价,器乐部云展演在,月,日,时,时,分第一个通过抖音直播平台进行,抖音粉丝达到了,位,在线实时观看人数达到,人,共获得,赞,许多同学来加油打,更有器乐部老师们为大家送出精美礼品,曲艺与语言部云展演于,月,日,通过抖音直播平台进行,因节目丰富多彩,抖音粉丝数达到,人,实时在线人数最高,人,观众总数为,人,共获得,点赞,舞蹈部云展演于,月,日,通过抖音直播平台进行,粉丝数为,人,浏览量为,次,点赞量为,赞,活动引起校内外同学,朋友的广泛关注,为热爱舞蹈的学生提供了施展自我,张扬个性的平台,充分展现了当代大学生蓬勃向上的青春气息,山东女子学院大学生艺术团,青春有为,艺起奋斗,声乐,器乐,舞蹈,曲艺系列比赛历时三十天,同学们积极报名参加,认真,录制,共收到参赛作品,余项,覆盖全校,个,院部,经过激烈角逐和评审团队的专业评审打分,共角逐出百余项作品参加此次,云展演,此次活动紧跟新媒体时代潮流,利用抖音,全民,歌等前沿新媒体平台进行优秀作品,云展演,展出方式新颖,展出作品风格丰富,展演活动在丰富学生活动,传播正能量的同时,为同学们提供了一个展现自己的舞台,为漫长的寒假生活留下了美好难忘的记忆,本次展演活动,体现了同学们良好的艺术素养,彰显了女院大学生的青春风采,更是体现了疫情期间大学生敢于突破,勇于创新,积极向上的精神风貌",[2020-06-05], 山东女子学院大学生艺术团举办“青春有为、艺起奋斗”声乐、器乐、舞蹈...
"菁菁校园,阳光正好,紫,薇,花,盛,学子,归来,伴随着花香款款而至的不仅是初夏,还有疫情过后平安归来的你,月,日,山东女子学院音乐学院首批毕业年级学生平安返校,音乐学院党总支书记刘凤华,辅导员张扬,孔琳老师为返校的同学们悉心补充准备了爱心健康包,赵会峰老师也早早,地,去,火车站,长途汽车站等候迎接返校的学生们,月,日上午音乐学院党总支书记刘凤华,副院长马淑卿,团总支书记张扬,辅导员孔琳对,名返校的同学在博雅楼,上了开学第一课,刘书记指出,这次疫情防控阻击战展现了中国特色社会主义制度的优越性,新时代大学生要坚定理想信念,树立家国情怀,把自己的命运与党和国家紧密联系起来,然后,围绕如何做好校园防疫工作,加强个人防护,卫生健康常识,进行了学习,希望同学们,勤奋学习,增长才干,努力担当起历史使命和时代重任,马院长向毕业生强调了考试工作安排,并鼓励毕业生在,履行,疫情防控的要求下,考出好成绩,顺利毕业,团总支,书记张扬老师,倡导返校学子把身体健康放在首位,密切配合学校疫情防控工作,疫情大考引发了我们对生命的深刻思考,但坚信党和人民心连心,同呼吸,共命运,作为新时代音乐青年,要牢固树立为人民服务的意识,要摒弃享乐主义,拜金主义,追星主义,追求集体利益至上,甘于无私奉献,然后大家一起学习了,山东女子学院开学第一课,做好爱国卫生运动和公共卫生知识普及,加强爱国主义教育和思想政治引领,以及学校教育管理制度的学习等,进一步坚定学生理想信念,强化学生责任担当,如今校园,生机勃勃,夏色满园,久居家中的你,是否也正想念学校,今天,终于久别重逢,接下来,我们又会朝夕相处,去看看,镜,心湖,好媛广场,又可以去博文,楼,博学楼和图书馆,安静自习,再去琴房弹弹久违的钢琴,欣赏一下学校的一花一草,我们,在这里追逐梦想,在这里扬帆远航,奋斗是青春最亮丽的底色,唯有不忘初心,方能行稳致远,拼搏吧,音乐,后生仔",[2020-06-03],音乐学院欢迎十二位学子回“家”
"为丰富学生校园文化,进一步提高学生音乐品味和艺术修养,山东女子学院,文化艺术节之云课堂,贝多芬的经典作品与艺术人生,活动,于,月,日晚八点在腾讯会议及腾讯会议直播平台同步开展,本次活动由山东女子学院团委主办,山东女子学院音乐学院承办,全校共有,人参与本次讲座,获得热烈反响,本次讲座主讲人为音乐学院赵会峰老师,中共党员,上海音乐学院作曲硕士,山东女子学院作曲与作曲技术理论教师,创作有管弦乐,室内乐,民乐,合唱,钢琴独奏,戏剧配乐及原创歌曲等,曾荣获山东女子学院首届学生,最喜爱的好老师,称号,并受聘担任,中国非遗传承人群研培计划,柳琴戏作曲人才培养项目的作曲技术理论教师,河南省首届电视器乐大赛评委,讲座伊始,赵会峰老师首先向大家介绍了维也纳古典乐派代表人物之一,伟大的德国作曲家贝多芬,贝多芬数量众多的音乐作品通过强烈的艺术感染力和宏伟气魄,将古典主义音乐推向高峰,并预示了,世纪浪漫主义音乐的到来,其对世界音乐的发展有着举足轻重的作用,被世人尊称为,乐圣,之后赵老师进一步向大家讲述了贝多芬曲折而又光辉的艺术人生,讲座的第二部分,赵会峰老师又从海顿,莫扎特,贝多芬的师承关系与艺术影响方面让大家更加深入了解认识以,交响乐之父,海顿,音乐神童,莫扎特和,乐圣,贝多芬为代表的维也纳古典乐派,并讲述了维也纳乐派反映人类普遍的思想要求,追求美的观念,强调风格的高雅,给予人们乐观向上的进取精神的主要特征,就贝多芬对后世的影响也作了较为深入的分析,讲座最后,赵会峰老师带领同学们共同云欣赏贝多芬的经典作品,重点赏析第五钢琴协奏曲,皇帝,因此部钢琴协奏曲规模宏伟,气度非凡,是贝多芬所有的钢琴协奏曲作品中,规模最为怕庞大的一部,具有着极高的典范意义,故被誉为,皇帝,赵会峰老师生动有趣的讲座赢得了学生的一致好评,不仅使学生获得了听觉的享受,还增长了学生对于古典音乐的知识,讲座结束后不少学生表示获益良多,意犹未尽,认为赵老师用独到的视角为他们开启了一扇通往高雅音乐圣殿之门,让更多的人走进了严肃音乐的艺术殿堂",[2020-05-25],山东女子学院“文化艺术节之云课堂——贝多芬的经典作品与艺术人生”
"在全民积极抗击疫情期间,我们见证了诸多坚守在一线岗位的最美身影,以及从始至终,义无反顾的最美逆行者的故事,是他们在这场战斗中的坚持与付出,让我们终于等来了春暖花开,感恩提灯天使,致敬最可爱的人,没有一个冬天不会过去,没有一个春天不会到来,万众凝聚爱的力量,春暖花开,佳期如许,山河壮美,世间皆安,音乐学院学子用歌曲,春暖花开,致敬战,疫,最美逆行者,春暖花开,这首歌既指大自然的春天,更是唱内心的春天,歌曲抒发了人们对,爱,奉献,给予,的向往与呼唤,赞美了至真,至善,至纯,至美的人性光辉,讴歌了人间大美大爱,传递了温暖,阳光,和谐,美好的社会正能量,歌曲立意高远,意境清新,感人至深,歌词温暖明丽,情真意切,清新自然,旋律婉转流畅,悠扬灵动,音乐学院学子的声音高亢热烈,赋予了歌曲极强的感染力,歌曲既令人耳目一新,也给人带来直抵心灵的震撼",[2020-05-05],《春暖花开》音乐学院战“疫”主题MV
"青春是什么,是憧憬,是梦想,是才华,是勇气,是拼搏,是力量,对于新时代的中国青年来说,青春是传承至今仍被叫响的口号,团结起来,振兴中华,更是与祖国命运的紧紧相连,无论过去,现在还是未来,中国青年始终是实现中华民族伟大复兴的先锋力量,今天是五四青年节,让我们传承五四精神,用歌声致敬英雄,聚云课不停学,全力配合疫情防控,聚舞台云合唱,在一起,敬英雄,让我们在属于女院人的歌声里,共同庚续五四精神,凝聚奋斗的青春力量,因新冠肺炎疫情,音乐学院师生在院长宋小霞,书记刘凤华带队下,赵会峰老师倾情作曲,师生云聚舞台,采用,云合唱,这种新的合唱方式为大家展现艺术作品,这个默契的创作团队在疫情发生后萌生创作抗疫歌曲的念头,一天谱曲,一天编曲,一天录音,三天视频制作完成,名合唱团员在范微微,赵会峰,张扬老师等专业老师的悉心指导组织下,各自在家,运用多媒体共同完成这首充满情怀的战疫歌曲,激励广大青年学子绽放青春,贡献力量",[2020-05-05],五四 | 肩负时代责任 唱响青春力量
"山东女子学院大学生艺术团,学生干部换届,暨,年度工作部署会议,月,日下午,山东女子学院大学生艺术团学生干部换届暨,年度工作部署会议在腾讯会议,线上,顺利举办,大学生艺术团团长,音乐学院院长宋小霞,音乐学院党总支书记刘凤华,艺术团常务副团长田巍巍,秘书长李金叡以及艺术团学生干部出席本次会议,会议由大学生艺术团常务副团长田巍巍主持,会议伊始,大学生艺术团团长宋小霞公布,年度山东女子学院大学生艺术团学生干部换届名单,宋小霞对竞选成功的学生干部表示祝贺,希望大家带着对艺术团工作的热爱,充分发挥自己的优势和能力,不忘初心,创新性的协调好艺术团各项工作,希望在大家的共同努力之下,大学生艺术团能够越办越好,接着,田巍巍,李金叡分别对于大学生艺术团学生干部的工作职责进行了详细的讲解及部署,并希望,年度的各项工作在大家齐心协力的周密安排下,切实做到务实,高效,有序,主席团要加强与各部门的联系与合作,合力抓好艺术团的各项工作的开展,随后,艺术团学生干部代表发言,大家纷纷表示非常感谢老师们的肯定和培养,机会来之不易,一定尽心尽力的保证艺术团各项工作的有序进行,做好上传下达并能充分发挥自己的创新意识,推动校园文化活动再上一个新台阶,最后大学生艺术团团长宋小霞,音乐学院党总支书记刘凤华总结发言,宋小霞首先祝贺大学生艺术团学生主席团换届成功,希望负责大艺团的主席团首先要有担当精神,每位同学都能够主动承担起大学生艺术团赋予的这份责任,能够在接下来的工作中发挥自己最大的能量,不忘初心,砥砺前行,在原有的工作基础上提出丰富多彩的创意,创新,一届有一届的特色,一届有一届的成果,期待大家为大艺团带来的惊喜,刘凤华表示,大艺团是年轻人的一个社团,对同学们是一个很好的锻炼机会,通过大家的表态,能够感受到大家信心满满的态度,希望大家能够一直保持这份热情,协调好工作,学习,个人事务等方面的关系,在今后的工作开展中,能够不忘初心,保证艺术团各项工作的有序进行,为艺术团的美育工作添砖加瓦,期待艺术团更加繁荣的明天,大学生艺术团于,年,月成立,设声乐部,舞蹈部,器乐部,曲艺与语言部等,个专业部门,覆盖全校教育学院,会计学院,文化与传播学院等,个院部,艺术团的各项活动紧紧围绕学校,立德树人,的中心任务,用艺术手段宣传女院故事,提炼女院文化内涵,弘扬女院精神,助力我校内涵建设和特色发展,真正做到提升校园文化建设,提高大学生艺术素质,推动我校美育教育事业的蓬勃发展,年度山东女子学院大学生艺术团,学生干部换届名单",[2020-03-27],山东女子学院大学生艺术团学生干部换届暨2020年度工作部署会议
"山东女子学院大学生艺术团,年度工作总结会,暨,年度工作部署会议,月,日,山东女子学院大学生艺术团,年度工作总结会暨,年度工作部署会议在腾讯会议,线上,顺利举办,大学生艺术团团长,音乐学院院长宋小霞,音乐学院党总支书记刘凤华,副院长马淑卿,副团长田巍巍,秘书长李金叡以及大学生艺术团各部门相关负责人出席本次会议,会议由大学生艺术团团长,音乐学院院长宋小霞主持,会议伊始,大学生艺术团团长宋小霞对,年度大学生艺术团的工作进行了梳理和总结,肯定了各部门,年度各项活动及排练的顺利开展以及对外参赛取得的可喜成绩,工作中真正做到了务实,高效,有序,在丰富学生校园文化生活的同时,提高了学生的音乐修养和艺术素养,接着,宋小霞对,年度艺术团的各项工作进行了全面的规划部署,并表示,年将迎来两年一度的大学生艺术展演,这也将是这学期工作开展的重中之重,各部门要依托赛事,积极打造高质量,有创意,具有女院特色的优秀文艺作品,真正成为女院对外宣传的窗口,随后,各部门根据工作部署,交流和分享了,大艺展,备赛节目的筹备情况,最后,音乐学院党总支书记刘凤华,副院长马淑卿分别对,年度大艺团取得的成绩表示肯定,对各位老师的辛苦付出表示感谢,并希望,年度大学生艺术团在有序完成全校学生艺术活动的同时,能够再创佳绩,大学生艺术团始终以提高全校学生的艺术修养为宗旨,通过丰富多彩的艺术活动提高艺术团在全校的知名度,并吸引更多的学生参与其中,通过艺术团开展的各项活动潜移默化的影响和提高学生的艺术修养,在丰富,繁荣,发展女院校园文化的同时,推进美育教育走上新台阶",[2020-03-27],山东女子学院大学生艺术团2019年度工作总结会暨2020年度工作部署会议
"月,日下午,音乐学院召开了,年度第三次全体教职工线上工作会议,会议主要学习传达学校,年工作部署会议精神,安排学院,年重点工作,会上,宋小霞院长首先传达了校长盛国军,在,年工作部署会上的讲话,精神,解读了学校,年重点工作,根据学校的重点工作,宋小霞部署了我院,年工作要点,对学科建设,一流本科专业建设,一流课程建设,教学科研,人才培养等工作进行梳理和安排,希望全院教职工积极申报教科研项目,做好线上教学工作,以更加饱满的工作热情投入到新学期的各项工作中,之后宋小霞传达了学校人事处关于,年度专业技术职务基本任职资格条件,征求意见的通知,党总支书记刘凤华传达了党委书记郭翠芬,在,年工作部署会上的总结讲话,精神,按照学校党委统筹抓好疫情防控和各项工作任务落实,做到抓防控,谋发展,两不误,两促进,的要求,结合学院工作,重点部署了疫情防控工作,党建工作,学生工作,就业工作等,要求全力做好疫情防控工作,加强党建工作与学院中心工作的深度融合,加强学风建设,师德师风建设,做好就业工作,希望学院全体教职工务必继续加强防疫意识,严格落实好学校和学院的各项工作要求,扎实做好各项工作,共同推动学院事业发展",[2020-03-21],音乐学院召开2020年度第三次全体会议
"音乐学院按照学校统一部署,坚持贯彻立德树人的根本任务,以高质量发展为核心,强化内涵建设,疫情期间,停课不停教,停课不停学,召开多次教研室主任会议和院级教学会议,传达教育厅,学校有关疫情期间教学工作的会议精神,部署音乐学院相关工作,通过网络等平台组织大家学习有关文件,号召大家,疫情期间战胜困难,以饱满的精神状态做好教学,科研工作,高度重视,统一认识,加强线上教学指导,根据国家教育部,山东省教育厅疫情期间教学工作会议精神,在学校的统一部署下,学院和教研室一起做好线上,线下课程的审查,并要求教研室根据课程特点,对课程开展方式严格把关,做好线上教学和线下教学课程遴选统计,提供课堂授课资源,辅助线上教学开展,为了保障线上教学的顺利进行,学院通过网络方式对教师进行线上平台选用指导,其一给老师们介绍各种线上教学网络平台,解惑答疑,根据课程特点选择最适合,最便捷,最便于操作的线上教学辅助平台,其二学院安排专人作为技术顾问,对教师们进行线上教学平台的指导,其三叮嘱老师们提前进行演练,以做到正式上课前操作熟练,其四指导学生进行网上课程的操作流程,保障学生群体的线上学习的顺畅,其五积极帮助教师利用校外课程资源,以辅助课堂教学等,音乐学院线上教学已进行三周,目前开出线上课程,门,包括专业基础课,专业必修课,专业选修课,公选课,任课教师,人,包括,技能课教师,理论课教师,公选课教师,学生涵盖,音乐学,舞蹈学,学前教育,应用心理学及学校其他专业学生,做好教学质量监控,保证线上教学高质,高效完成,学院成立线上教学督导小组,安排学院班子,学院督导,教研室主任进线上课堂听课,门,加强教学质量监控,提升信息化手段在疫情期间教学质量监控中的应用,并加强对学生在学院教学,管理等方面的信息征集,及时关注教师线上教学动态,保障线上教学轻松进行,为期三周的线上教学,教师们以德立身,以德立学,以德施教,做出了很好的榜样,线上教学给老师们带来了挑战,上课过程较为辛苦,比线下课程付出的要多,因为由于专业的特殊性,有些课程是技能性较强的课程,给教师的即时示范带来一定的难度,但是老师们可谓是八仙过海各显神通,一门课程多个教学平台交叉使用,提前把教学目标,课件,预习任务,教学视频,亲身示范,动作要领,练习要求,作业等提前发到教学平台,让学生在上课之前做到提前预览,节省了隔空教学的时间误差转换,有效衔接了师生的教学关系,同时教师们把线上教学的经验相互交流,扬长避短,为期三周的线上教学教师们备课认真,准备充分,上课及时,精神饱满,学生学习积极性较高,对目前上课形式较为满意,并对教师给予了充分的肯定,虽是隔空教学但是在教学环节上丝毫没有任何松懈",[2020-03-14],音乐学院线上教学三周回放
"月,日下午,音乐学院师生共同聆听了一堂特殊的,思政课,由教育部社科司与人民网联合组织的,全国大学生同上一堂疫情防控思政大课,本次,思政大课,特别邀请清华大学艾四林,中国人民大学秦宣,北京师范大学王炳林,中央财经大学冯秀军四位教授,结合思政课的四门必修课教学内容,解读以习近平同志为核心的党中央关于疫情防控的决策部署,分析中国抗疫彰显的中国共产党领导和中国特色社会主义制度的显著优势,讲述防疫战疫一线的感人故事,发挥高校思政课落实立德树人根本任务的关键课程作用,田巍巍老师说,作为一名党员教育工作者,非常时期,在做好自我防护的同时,还应通过线上各种方式积极开展立德树人工作,要积极做好学生的思想政治教育和引导工作,每两天进行一次心理健康教育,要给予学生持续有效的关注关心关爱,帮助他们调适好心态,积极乐观地面对学习,工作和生活,在线上课程教学中,融合课程思政元素,用好课堂教学主渠道,通过现代化的教学手段实现线上课堂的多样性,引导学生提升,家国情怀,弘扬爱国主义精神,增强,四个自信,教育激励大学生坚定理想信念,勇担社会责任,健康成长成才,刘平老师说,疫情就是命令,防控就是责任,在党中央统一指挥下,各级党委和政府按照党中央决策部署,全面动员,全面部署,全面加强工作,把人民群众生命安全和身体健康放在第一位,把疫情防控工作作为当前最重要的工作来抓,特别是习近平总书记亲自深入基层,查访疫情,指导工作,充分彰显了总书记以人为本,把人民群众生命安全和身体健康放在第一位的人民情怀,进一步坚定了我们打赢疫情防控阻击战的信心和决心,为了取得抗击疫情战役的全面胜利,全国上下必须继续坚持党中央的领导,坚定信心,同舟共济,科学防治,精准施策,坚决把党中央关于疫情防控的决策部署落到实处,众志成城,共克时艰,全面打赢这场疫情防控的人民战争,王冰老师说,习近平总书记强调,疫情就是命令,防控就是责任,当前疫情防控正处在最吃劲的关键阶段,作为一名高校教师,我要为学生们上好每一节课,而且要切实提高政治站位,不仅要积极传播正确的科学防控知识,督促周围亲友做好社区家庭防控工作,而且要不信谣,不传谣,积极辟谣全力支持配合疫情防控工作,充分发挥党员的先锋模范作用,我们经过,不忘初心,牢记使命,的主题教育活动,更要在疫情防控工作中守初心,担使命,服从命令听指挥,作出科学防治的表率,相信中国共产党的领导,相信,浴血在战,的前线医务工作者,相信众志成城的广大人民在中国共产党的坚强领导下,充分发揮中国特色社会主义制度优势,紧依人民群众,我们完全有信心,有能力,攻坚克难,坚决打赢这场疫情防控阻击战,崔婷婷老师说,今天观看由人民网与教育网共同举办的疫情防控思政大课,听了艾四林,秦宣,王炳林,冯秀军四位教授的讲话,感触良多,疫情就是命令,防控就是责任,俗话有云,棋盘小世界,世界大棋盘,在疫情防控工作做到了最吃劲的关键阶段,坚决这场打赢疫情防控的人民战争,总体战,狙击战,如同棋盘上的博弈,作为新时代大学生的老师,我们应该指引我们的学生为社会做力所能及的贡献,抓好学生的思想建设,除了做好网课外,还要对学生的思想做好指引,教导学生保护自然,尊重自然,跟随党的脚步,听从党的指挥,使新时代大学生做好党的预备军,积极参与到防疫抗疫中去,为人民做力所能及的事情,使祖国越发美好,张崧老师说,我们在地球居住这么久,作为一位居民,有没有尽到应尽之责,爱护地球之家呢,答,没有,不仅没有尽责保护,很多居民还尽情破坏,这样的人可懂得,人类只是地球的居民,野生动物也是地球的居民,我们应学会正确处理人与自然的关系,树立人与自然和谐共生的科学理念,面对当前我国发生的新冠肺炎疫情,以习近平同志为核心的党中央在全力以赴抓疫情防控的同时,强调全面加强和完善公共卫生领域相关法律法规建设,提出认真评估传染病防治法,野生动物保护法等法律法规的修订完善,指出要从保护人民健康,保障国家安全,维护国家长治久安的高度,把生物安全纳入国家安全体系,系统规划国家生物安全风险防控和治理体系建设,全面提高国家生物安全治理能力,这一系列要求,都充分体现了对自然生态的尊重,也体现了对人类自身安全的呵护,于佳老师说,守望相助,同舟共济,万众一心,众志成城,抗击疫情,我们在一起,我们共奋斗,在以习近平总书记为核心的党中央坚强领导下,亿万中华儿女团结一心,全国上下一盘棋,打好疫情防控攻坚战,汇聚起抗击疫情的磅礴力量,病毒可以摧残身体,却不能击败人心,疫情使人保持空间距离,心灵却贴的更近,一方有难,八方支援,齐心协力,共克时艰,心相连,意相牵,物资从四方运来,关爱从八方传递,我们见证了医者仁心,为千万人无惧艰险,我们见证了中国速度,书写平凡人的家国情怀,我们见证了最美志愿者,逆流而上守护美好家园,在磨难中成长,面对大自然,我们更加懂得同呼吸共命运,面对困难,我们要用辩证的思维冷静沉着的看待问题,面对生死,更加感悟生命的真谛,面对教育,让家国情怀扎根学生心灵,面对世界,充分发挥中国特色社会主义制度优势,感恩作为中国人的幸福与自豪,阴霾终会散去,静待春暖花开满人间,中国加油,武汉加油,刘禹彤老师说,年,月,新冠肺炎疫情全面爆发,一场没有硝烟的抗,疫,战斗打响了,全国人民在以习近平同志为核心的党中央团结带领下,万众一心,支援,捐款,争做志愿者,待在家里不出门,每一个中国人都在为这场抗,疫,战斗出一份力,这样的领导力,执行力,充分彰显了中国共产党领导的中国特色社会主义制度的最大优势,我作为一个中国人,我骄傲,我自豪,年,月开始,疫情已经控制到每天全国,位数的增长,但是我们依然不能松懈,因为我们还没有真正胜利,但是我对我的祖国,对我们的党,对我们所有中国人充满信心,我相信在伟大中国共产党的领导下,我们一定会战胜病魔,所有人都会摘下口罩,拥抱太阳,李金叡老师说,听完这场思政课,内心是感动和自豪的,习近平总书记曾说,中华民族历史上经历过很多磨难,但从来没有被压垮过,而是越挫越勇,不断在磨难中成长,从磨难中奋起,在这场特殊的抗疫战斗中,我们看到了广大党员,广大医务工作者,人民解放军战士们,广大公安民警,社区工作人员,广大新闻工作者,广大人民群众,广大志愿者,亿万中华儿女万众一心,众志成城,共克时艰,战,疫,路上的一个个,好人,一件件,好事,走进我们的视野,他们的名字,他们的事迹感动着我们,冲锋在前,顽强拼搏,不辞辛苦,无私奉献,我愈发感受到中华民族的伟大,在这场特殊的战,疫,中,中华民族也再一次向世界展现出了中国速度,中国力量,中国制度和中国精神,杨东旭老师说,面对严峻考验,在党中央的坚强领导下,所有中国人紧密团结起来,社会主义国家集中力量办大事的制度优势得到充分彰显,中央统筹调度全国医疗资源,派出,多支医疗救治队驰援湖北通过中央医药储备向武汉紧急调运物资,防护服,口罩,手套,防护镜等医用物资不断充实组织钟南山,李兰娟,张伯礼等多位医学领域的院士专家,深入防控疫情第一线一个个逆行的背影,一声声武汉加油的呐喊,一辆辆满载保障物资的汽车,危难之时,最可贵的正是能够团结起一切可以团结的力量,共克时艰,全面战,疫,已经到了白热化阶段,除了坚定信心,迎难而上,坚决胜利,别无选择,历史无数次证明,伟大的中华民族是在风雨中发展进步的,越是伟大的民族,经历的风雨沧桑也就越多,面对危难挑战,中华民族从不畏惧,在一切难关面前,伟大的中国人民必将更加团结一致,众志成城,灾难击垮不了我们,反而会让我们紧紧拥抱在一起,凝聚最强大的战斗力,孔琳老师说,冯秀军老师在课堂中讲到,把未来交给他们,靠谱吗,这些战,疫,里,后的,非典型,青春,深深的感染着我这名普通的,后,我想这些人真正的让我感受到,青春的力量是无穷的,作为一名高校舞蹈专业教师,一名班主任同时也是一名辅导员的我深受你们这些榜样的鼓舞,在举国上下奋力抗击新型冠状病毒肺炎的关键时刻,我与音乐学院,级舞蹈学的同学们,在学校及院里的号召下,怀着感恩之心与希望之情,结合自身专业所长,创作音舞视频,为爱发声,以舞传情,鼓舞防控一线工作人员和广大同学们坚定信心,抗击疫情,用我们个人小小的力量致敬英雄,用肢体传递情感,带动同学们用宅家起舞的方式投入这场无声的战役,以舞抗疫,祈愿与病魔做斗争的同胞们早日康复,有国才有家,你们都是,后的骄傲,谢谢你们的舍小家为大家,这份答卷我们交上的答案是,把未来交给我们,靠谱",[2020-03-11],同上一堂课，共议家国事 | 老师说
