content,times,title
"月,日,外国语学院党总支理论中心组组织学习习近平总书记关于新冠肺炎疫情防控工作和经济社会发展工作部署会议上的重要讲话精神,采用自学形式进行学习,党总支书记董玉新指出,自新冠肺炎疫情发生以来,习总书记高度重视,始终把疫情防控工作作为最关注的问题,亲自指挥,亲自部署,领导全党全军全国各族人民团结奋战,疫情防控形势积极向好的态势正在拓展,事实证明,认真贯彻习近平总书记重要指示精神,始终坚持党中央集中统一领导,充分发挥中国特色社会主义制度优势,广泛发动群众依靠群众,是我们战胜疫情,从一个胜利走向又一个胜利的重要法宝,他强调,习近平总书记,月,日重要讲话对疫情防控工作做出新的战略判断,为我们夺取疫情防控胜利和下一步工作提供了遵循,要提高政治站位,增强大局意识,认真学习贯彻习近平总书记关于新冠肺炎疫情防控重要讲话精神及党中央关于疫情防控各项决策部署,严格按照学校,把落实工作抓紧抓实抓细,的要求,扎实做好外国语学院疫情防控各项工作,坚决打赢疫情防控阻击战,大家认真自学,以后再进行心得交流",2020/2/24,外国语学院党总支理论中心组学习习近平总书记关于新冠肺炎疫情防控工作和经济社会发…
"月,日上午,外国语学院利用山东女子学院企业微信音频会议功能召开了一场特别的,见面,会,部署,年春季开学前准备工作,全体教师通过手机或,端登录企业微信参加了此次会议,会议主要传达学校关于防治新型冠状病毒感染肺炎疫情的有关精神和部署学院近期重点工作,各个分管负责人从不同分工不同角度轮流主讲,就疫情防控的注意事项,新学期线上教学的要求与质量保障措施,延期不停研,的科研及学科建设举措等事项进行详细部署,会议强调,学院全体教师务必充分认识当前疫情防控工作的重要性,严格落实好学校的各项工作要求,同时加强个人防护,做好线上教学,保证教学质量,也要求行政人员做好服务保障,确保各项工作有序进行,此次会议使学院教职员工以饱满的精神状态投入新学期工作,为进一步强化疫情防控以及新学期各项工作的有序开展奠定了良好基础",2020/2/22,外国语学院采用企业微信音频会议形式召开新学期全体教师会议
"根据,山东省教育厅关于做好,年普通高等教育专科升本科考试招生工作的通知,要求及学校,关于做好,级专科生专升本报名资格确定的通知,现将外国语学院,级应用韩语,应用西班牙语学生专业总体排名,前,参军复学学生,两类比赛获奖学生数据,见附件,进行公示,公示期为,年,月,日至,日,如有异议请致电,联系人耿华,仅接受实名反馈,外国语学院,年专升本考试工作领导小组,年,月,日,附件,附件,级应用韩语专业总体排名前,附件,级应用西班牙语专业总体排名前,附件,参军复学学生数据,附件,两类比赛获奖学生数据",2020/1/14,公 示
"为强化科研意识,激发科研热情,增进广大教师对海外读博的了解,月,日下午外国语学院邀请我院正在美国攻读博士学位的陈鲲老师作了题为,学习经历与科研感悟分享,的学术分享会,外国语学院全体教师参加了本次活动,陈鲲老师现在美国,俄亥俄州立大学读博,博士专业为,分享会上,陈鲲老师主要分享了读博期间学习,申请项目,发表论文,参加学术会议等方面的经历和感悟,细致讲解了在国外大学发表论文,申请项目的流程以及与国内的不同点,强调了学术氛围,科研氛围,团队合作的重要性,以及广泛,大量阅读文献的必要性,本次学术分享会促进了外国语学院教师对海外读博的了解,激发了我院教师提升自身科研能力的动力和热情,取得良好效果",2019/12/27,外国语学院举办海外读博学习经历和科研感悟分享活动
"为加强全体教师及学生党员的理论素养,充分调动随时随地用好,学习强国,进行学习的积极性,主动性和系统性,外国语学院党总支于,月成功举办了,学习强国,积分大比拼活动,共计,名教师及学生党员参加,经过一个月的学习比拼,最终董玉新,袁瑞霞等,名同志被评为教师党员学习标兵,耿华,牟道玉等,名同志被评为教师党员学习先进个人,梁湘,刘华冠等,名同志被评为学生党员学习标兵,李彦良,曹丽娜,位老师被评为群众学习先进个人,学院党总支对以上获奖同志进行了表彰奖励,通过本次学习活动,广大党员,群众形成了赶,比,超的学习氛围,坚定了理想信念,提升了理论素养,活动结束后,学院师生将继续保持学习劲头,持续加强理论学习,不断提升理论水平,发挥先锋模范作用,齐心协力共创外国语学院发展新局面",2019/12/11,外国语学院党总支成功举办“学习强国”积分大比拼活动
"月,日下午,按照学校关于,不忘初心,牢记使命,专题教民主生活会的通知要求,外国语学院在博雅楼,召开领导班子专题民主生活会,省委第八巡回指导组成员李青,学校副校长贺兴利到会指导,外国语学院班子成员参加会议,部分科级干部列席,会议由党总支书记董玉新主持,会上,董玉新代表领导班子对照检查,然后班子成员逐一对照检查,按照习近平总书记关于,四个对照,四个找一找,的要求,从七个方面深入查找突出问题,认真剖析产生问题的思想根源,研究制定整改措施,其他成员本着对组织,对工作,对同志负责的态度,互相批评,提醒警醒,每位同志都做了表态发言,学校副校长贺兴利在讲话中指出,本次专题会议准备充分,做到认真自我检视问题,班子成员开诚布公地进行批评与自我批评,分析原因,明确努力方向,达到了预期的效果,他提出三点要求,一是加强理论学习,贯彻,落实融入实际工作中,二是狠抓整改落实,认领问题,制定整改措施,及时反馈,三是不断开拓工作,认真研究工作,大胆开展工作,勇于挑重担,省委第八巡回指导组成员李青在讲话中指出,外国语学院领导班子和班子成员聚焦,不忘初心,牢记使命,主题检视问题,本着对工作负责,对同志负责的态度,严肃认真开展批评与自我批评,实现了预期目标,董玉新在总结发言中表态,班子成员认领问题,认真整改,狠抓落实,一抓到底,真正做到初心不改,使命不移,始终满怀信心,始终富有朝气,为实现学院高质量发展砥砺前行",2019/12/10,外国语学院召开“不忘初心、牢记使命”专题民主生活会
"月,日上午,外国语学院在博雅楼,召开高层次项目申报答辩会,应学院邀请,天津外国语大学王晓军教授对所申报项目进行指导并与参与教师座谈交流,本次座谈活动由外国语学院院长赵淑容主持,外国语学院项目申报人员,中青年学术骨干教师参加了此次活动,首先,王晓军教授对欲申请,年国家社科基金的两位老师进行了申报指导,两位老师先依次汇报了自身项目的选题依据,研究内容,思路方法,创新之处等申报要点,随后,王教授针对上述项目汇报,与相关老师进行了沟通交流,就选题视角,破题思路,研究方法等方面展开探讨,并对项目中存在的薄弱点提出了改进的建议,之后,王教授针对国家社科基金申报,从选题,学术综述,研究框架,研究方法,申报书撰写规范等各个环节逐一进行细致讲解,王晓军教授系国家社科基金评审专家,省社科基金评审专家,省社科优秀成果奖评审专家,以及多家国际期刊评审,他凭借自身的深厚学识和丰富的科研经验,项目评审经验,进行了一场信息量大,细致条理的学术盛宴,为外国语学院教师今后申报科研项目,提升科研水平提供了助力",2019/12/9,天津外国语大学王晓军教授来我院座谈交流
"为适应新高考改革对招生工作提出的新任务新要求,月,日,外国语学院院长赵淑容,党总支副书记耿华,应用西班牙语教研室教师王丽兴赴济南市章丘区第一中学,代表学校举行了,优质生源基地,签约授牌仪式,章丘一中校长万传兵,副书记胡民及部分教师代表参加仪式,万传兵校长与赵淑容院长分别代表学校互相介绍了各自的历史沿革,办学规模,办学特色和发展规划,双方就新高考形式,小语种教育,女性学生培养,教学教研合作等问题进行了广泛的交流探讨,并就今后的长效合作机制达成初步意向,此次优质生源基地建设是我院代表学校签订的第四家基地,也是章丘地区的第一家,为学校在该地区的广泛深入的宣传打下良好的开端,下步学院将深入高中生中开展有针对性的学术讲座,加大宣传力度,争取在章丘地区造成辐射整个区域的影响力",2019/12/6,外国语学院与济南市章丘区第一中学举行“优质生源基地”签约暨授牌仪式
"年,月至,月,外国语学院开展了以,女性教育与亚洲共同体,为题的系列讲座,邀请十余位名校专家,中外学者来校讲学,这是外国语学院继,年下半年成功开展,女性教育与亚洲共同体,第一期后,又一次为学校广大师生献上一系列的学术盛宴,本系列讲座由外国语学院日语专业承办,以山东师范大学文学院潘庆玉教授的,语文教学设计与想象力培养,为开端,先后聘请了山东大学外国语学院宋成德教授做了题为,井原西鹤的文体,的讲座,复旦大学外文学院李征教授做了题为,谷崎润一郎,美与镜像之殇,的讲座,此外,日本文化研究中心坪井秀人教授的,日俄战争后的萨哈林与文学家,美国华兴报主编程汝钊先生,跨文化能力的养成与实践,我在美国,年,北京外国语大学国际中国文化研究院院长梁燕教授的,梅兰芳,年在美掀起京剧热的中国人,海南大学外国语学院院长金山教授的,东亚共同体的缘起与现状,山东大学外国语学院吴松梅副教授的,从汉字共有看中日古典文化的关联,北海道大学光本滋副教授的,与日语专业师生谈学习,复旦大学外文学院山本幸正副教授,聆听日本文学的声音,等讲座,精彩纷呈,本系列讲座涉及中国,日本,美国,俄国等各国文化,既有文学的内容,也有语言文字,跨文化交际等方面的知识,内容丰富,引人入胜,这一系列讲座和学术交流活动的展开,既开阔了学生的国际视野,多方面启迪智慧,提高综合素养,也加深了对中国文化本身的理解,从而为学校学术氛围的浓厚,学科专业的发展提供了积极助力,北京外国语学院梁燕教授与外国语学院副院长曹翠红,复旦大学李征教授,坪井秀人教授一行,美国,华兴报,主编程汝钊先生讲座,复旦大学山本幸正副教授讲座后与学生合影",2019/12/2,外国语学院举办“女性教育与亚洲共同体”系列讲座
"根据学校关于,不忘初心,牢记使命,主题教育的有关要求,月,日下午,外国语学院党总支在博雅楼,召开,中国共产党第十九届中央委员会第四次全体会议公报,新时代爱国主义教育实施纲要,学习会议,党总支书记董玉新主持,全体教师参加了会议,党总支副书记兼副院长耿华带领全体教工学习了,中国共产党第十九届中央委员会第四次全体会议公报,新时代爱国主义教育实施纲要,全文,党的十九届四中全会是在新中国成立,周年之际,两个一百年,奋斗目标的历史交汇点上,召开的一次具有开创性,里程碑意义的重要会议,十九届四中全会提出坚持和完善中国特色社会主义制度,推进国家治理体系和治理能力现代化,为实现,两个一百年,奋斗目标,实现中华民族伟大复兴的中国梦提供有力保证,新时代爱国主义教育实施纲要,从总体要求和基本内容,到教育的群体对象,载体手段和氛围营造,再到新时代爱国主义教育的组织保障,对在新的历史条件下加强爱国主义教育,集成和发扬爱国主义传统提供了重要遵循,全方位立体化的为我们阐明了工作方向,老师们表示受益匪浅,高校作为爱国主义教育工作的前沿阵地,更加有必要进行深入学习,董玉新最后指出,各党支部要带领师生深入学习,中共中央关于坚持和完善中国特色社会主义制度,推进国家治理体系和治理能力现代化若干重大问题的决定,和,新时代爱国主义教育实施纲要,坚定制度自信,紧密团结在以习近平总书记为核心的党中央周围,坚持立德树人根本任务,守教育报国初心,担筑梦育人使命,狠抓落实,积极推进学院教学,科研,管理等各项工作向前发展",2019/11/22,外国语学院组织开展专题学习
"月,日下午,外国语学院党总支组织全体教师观看庆祝中华人民共和国成立,周年大型成就展网上展馆,网上展馆分为,序厅,屹立东方,改革开放,走向复兴,人间正道,个部分,成就展以图文声并茂的形式勾勒出中国这,年来取得的伟大成就,一些有年代性的标志事件勾起了大家记忆中的美好,也展现出人民谋发展谋复兴的共同愿望,老师们纷纷表示,虽然不能亲临现场,但可以通过网络观看到庆祝中华人民共和国成立,周年大型成就展,一样能身临其境地感受新中国成立,周年的伟大历程和辉煌成就,沉浸式,漫游式的观展体验非常棒,心情非常激动,更为祖国感到无比自豪,这样的展馆值得多次反复观看",2019/11/22,外国语学院组织观看庆祝新中国成立70周年大型成就展网上展馆
"为深入推进,不忘初心,牢记使命,主题教育活动,外国语学院为了让每名党员牢记自己的第一身份,第一职责,切实增强广大党员的政治意识,大局意识,核心意识,看齐意识,进一步增强广大党员的历史使命感和工作责任感,时刻牢记党的宗旨,树立党员良好形象,在全体教工党员中开展,亮身份,做表率,活动,教育引导党员铭记党员身份,履行党员义务,做出党员表率,鼓励党员以责任担当践行初心使命,做好立德树人工作,自觉接受全院师生和党组织监督",2019/11/18,党员亮身份，站稳主阵地—守教育报国初心、担筑梦育人使命
"月,日下午,为深入,不忘初心,牢记使命,主题教育,外国语学院教工第一党支部开展了一次为身边的群众办好事活动,支部选派宋君霞,张歆,王晓莹三位同志组成志愿小分队,赴济南市小辛庄小学,为该校三年级学生赠送了一批课外读物,本次图书捐赠仪式在该校礼堂举行,学校孟宪红校长,刘国彬,席广恒副校长,以及三年级全体师生参加了活动,仪式由三年级教师主持,支部书记宋君霞同志作了主题发言,她介绍了山东女子学院基本情况和外国语学院专业建设情况,并强调书籍是知识的宝库,知识就是力量,孩子是祖国的未来,作为高校一线党员教师,我们时刻铭记习近平总书记关于建设教育强国的重要论述,本着为身边群众做实事,做好事的原则,此举以绵薄之力为莘莘学子们送去冬日的温暖与关怀,她还勉励同学们要努力学习,不辜负老师和父母的期望,长大成才,报效祖国,随后,该校三年级学生代表用稚嫩而又洪亮的发言,表达了全体同学收到图书的喜悦之情,并表示了刻苦学习的坚定决心,礼堂内气氛热烈,掌声不断,小学子们手捧一本本崭新的图书,内心充满了欣喜和信心,本次捐赠的图书将全部放进该校三年级教室的书架,方便同学们的课外阅读活动,仪式结束后,双方开展了党员交流活动,孟宪红校长和该校全国优秀教师张立新老师全面介绍了近几年学校在党建,教学,科研和师资建设方面的傲人成果,通过交流,我们了解到济南市小辛庄小学已有六十多年的办学历史,校园软硬件设施,教学条件优质齐全,学校致力于打造一支师德高尚,理念先进,学识渊博,教艺精湛,锐意进取的师资队伍,是槐荫区全区唯一一所形成国家,省,市,区,校五级名师建设梯队的学校,同时,该校还是外来务工人员子女定点学校,目前一二年级外来务工子女占到两个年级总人数的三分之二,在了解了该校外来务工人员子女在学习中所面临的困难后,宋君霞同志表示,本支部愿与济南市小辛庄小学师生结成对子,共同努力,创建帮扶合作,充分践行服务群众,教育强国理念,冬意渐浓,人心却暖,通过此次活动,志愿小分队的党员同志们感慨万千,既为眼前孩子们的学习成长环境倍感欣慰,也为外来务工家庭子女们在求学路上面临的困难倍感压力,教育是国之大计,党之大计,本支部决心以本次活动为契机,继续深入扎实地开展各项群众服务及志愿服务活动,不忘初心,砥砺前行",2019/11/14,外国语学院教工第一党支部“不忘初心 牢记使命”主题教育系列活动——为济南市小辛…
"月,日上午,外国语学院党总支中心组理论学习在博雅楼,集体学习,会议由党总支书记董玉新主持,本次学习以,提高担当本领,为主题,学院领导班子在学习习近平总书记在全国高校思想政治工作会议上的重要讲话,习近平总书记在全国宣传思想工作会议上的重要讲话,习近平总书记在全国教育大会上的重要讲话基础上,围绕如何更好的提高决策能力和决策水平展开研讨,耿华从学校组织观看的形势与政策教育片展开交流,进一步体会到意识形态工作的极端重要性,并表示实际工作中要贯彻立德树人的根本任务,引导全体教师加强课程思政建设,开展三全育人,时刻关注学生思想动态,同时贯彻落实中央十九届四中全会精神,加强学校和学院制度建设和规范管理,并就学院学科建设与科研发展提出了个人建议,曹翠红从学院发展中存在的问题和难点着手,从教师的理念引导和个人发展出发,提出加强与周边高校的交流,以提高教师的科研水平和学院的学科建设水平,同时提出从自身做起从学院做起,探索科学可行的办法切实提高学院管理水平,董玉新讲到从中国革命史中吸取继续前进的力量,坚定,四个自信,开展经常性的批评和自我批评督促个人和组织的不断攻坚克难,在师生中厚植爱国主义情怀,提高责任认识和担当本领,从学院发展角度,引导与会人员讨论如何通过柔性引进等方式破解学院学科带头人缺乏等制约学院发展的瓶颈问题,与会人员在发言的过程中展开了充分的讨论和交流,最后,董玉新总结发言,我们班子是一个整体,大家从各自分管的工作出发提高决策能力和决策水平,促进学院教学科研管理,学科建设,服务学生成长成才,实现学院又好又快发展",2019/11/12,外国语学院党总支中心组理论学习交流
"为扎实推动,不忘初心,牢记使命,主题教育不断走深走实,根据学校主题教育方案,月,日下午,外国语学院党总支在博雅楼,会议室召开对照党章党规找差距专题会议,会议由党总支书记董玉新主持,会上,班子成员在认真学习的基础上,逐条对照党章,准则,条例,有关规定,紧扣中央提出的,个,是否,坚持把自己摆进去,把职责摆进去,把工作摆进去,开展认真检视剖析,以对党忠诚的坚定态度,以正视问题的自觉和勇气,全面查摆自身存在的问题,深入剖析原因,提出切实可行的整改措施,以对同志高度负责的态度,相互咬耳扯袖,提醒警醒,找准了差距不足,达到了深化认识,凝聚共识,自我整改提高的预期目的,董玉新对每位同志的发言进行点评并要求在四个方面上用劲,在持续学习上用劲,在深刻检视上用劲,在整改提升上用劲,在统筹结合上用劲,他强调一定要,弹好钢琴,盯紧目标,查漏补缺,围绕目标要求抓落实,确保各项任务高质量完成",2019/11/8,外国语学院党总支召开对照党章党规找差距专题会议
"月,日上午,外国语学院党总支理论中心组在博雅楼,集体学习,会议由党总支书记董玉新主持,学院领导班子集体学习了,中国共产党廉洁自律准则,中共中央关于加强党的政治建设的意见,中国共产党纪律处分条例,本次学习以,加强作风建设,为主题,从政治纪律和政治规矩,廉洁自律,个方面进行学习研讨,大家纷纷发言,大家一致认为应从三个方面加强作风建设,一是全面掌握政治纪律和政治规矩的科学内涵,保证全党服从中央,维护党中央权威和集中统一领导,是党的政治建设的首要任务,是最根本的政治纪律和政治规矩,遵守党的政治纪律,最核心的,就是坚持党的领导,坚持党的基本理论,基本路线,基本纲领,基本经验,基本要求,同党中央保持高度一致,自觉维护中央权威,二是加强纪律建设,严守政治纪律和政治规矩,政治纪律和政治规矩是党员干部不能逾越的政治红线,三是自觉提升党性修养,做守纪律讲规矩的明白人,坚定理想信念,牢记初心使命,自觉坚守底线,最后,董玉新总结发言,加强作风建设,持续激荡清风正气,我们要自觉用党纪党规约束自己,做守纪律讲规矩的明白人",2019/11/5,外国语学院党总支中心组理论学习
"外国语学院教工第一党支部支部书记上党课通讯,年,月,日,教工第一党支部在博雅楼,举行支部书记上党课活动,支部书记宋君霞同志以自己观看电影,我和我的祖国,为载体,借党课的机会,就如何坚守初心,做有家国情怀的共产党员,与支部成员进行了深刻的交流,党课内容生动,深刻,全体参加人员表示收获颇多,宋君霞同志的党课共分为三大部分,一是自己看到的和感觉到的,本部分又分为四项内容,即,一,看到建国后我国经济社会的快速发展,二,感受到参与国家事业的工作人员对工作和事业的责任感与使命感,三,感受到家国情怀的不同展现方式,四,想到今天幸福生活的来之不易,二是要做到的,本部分内容包括,一,学习历史,了解祖国发展的艰难历程,二,提高站位,正确认识工作的价值与意义,三,把自已的发展自觉融入国家的建设需要,第三部分,宋君霞同志结合工作实际,讲坚守初心,在本职岗上为祖国教育事业的发展贡献力量,对于我们每位教育工作者来说,我们的初心在于为国家培育人才,我们的初心在于三尺讲台,最后,宋君霞同志号召每一位教师党员,都要永远珍惜自己的教师身份,不忘自己从教的初心,牢记使教育者的使命,为国家教育事业的发展贡献自己的力量",2019/11/1,坚守初心，做有家国情怀的共产党员
"年,月,日下午一点,外国语学院教工第二党支部书记纪银平与本支部的党员同志进行了,弘扬师德教育,做四有好老师,的交流学习,四有好老师,是习近平总书记在北京师范大学考察时提出的,他号召全国广大教师做党和人民满意的好老师,他强调,全国广大教师要做有理想信念,有道德情操,有扎实知识,有仁爱之心的好老师,为发展具有中国特色,世界水平的现代教育,培养社会主义事业建设者和接班人做出更大贡献,教育是一个国家的基础性建设事业,国家也对新时期教师提出了殷切希望,引导广大教师争做党和人民满意的,四有,好教师,因此,作为一名教师,要不断加强师德师风的建设和学习,要深知争做,四,有,好教师的重要意义,更要懂得如何才能成为一名有理想信念,有道德情操,有扎实学识,有仁爱之心的,四有,好教师,参加党课的党员同志们纷纷谈了自己的感想,大家都表示,我们求学的路上遇到过很多直击我们心灵,为我们指路,令我们感动怀念的好老师,希望我们也能成为更多学生的良师益友,在他们工作,成家立业之后,还能时不时想起我们的某句话带给他们的方向和力量,想起我们时能够会心一笑,心存思念,这样的传承也将带给我们更大的前进动力",2019/11/1,《弘扬师德教育，做四有好老师》
"为深入开展,不忘初心,牢记使命,主题教育,按照中央部署和省委要求,根据学校主题教育工作安排,月,日下午,外国语学院教工第三党支部书记王敏在支部范围内讲了一次党课,争做四有好老师,当好学生领路人,在党课中王敏仅仅围绕习近平总书记提出的要做,四有,好老师的要求,结合自身的教育实践阐释了当前时代我们应该怎样做一名有理想信念,有道德情操,有扎实学识,有仁爱之心的,四有,好老师,习总书记强调,今天的学生就是未来实现中华民族伟大复兴中国梦的主力军,广大教师就是打造这支中华民族,梦之队,的筑梦人,在党课最后王敏号召大家作为教师队伍的一份子,党员教师更应该起到模范带头作用,把全部精力和满腔真情献给教育事业,努力研习,自觉躬行,将新时代,四有,好教师的标准,内化于心,外化于行,当好,梦之队,的筑梦人,以赤诚与智慧谱育人华章",2019/10/31,争做四有好老师，当好学生领路人
"为深入开展,不忘初心,牢记使命,主题教育,根据学校主题教育工作安排,月,日下午,外国语学院党总支书记董玉新以,弘扬英雄精神,勇挑时代重担,为题为学院全体师生党员上了党课,董玉新从三个方面进行阐述,一,铭记历史,缅怀英雄,二,崇尚英雄,捍卫英雄,弘扬人民英雄精神,三,爱岗敬业,勇挑时代重担,他聚焦英雄精神,时代重担,结合英雄事迹和工作实际,给全体党员上了一堂内容丰富,生动的党课,董玉新强调,敬仰英雄,学习英雄,培养爱国之情,砥砺强国之志,实践报国之行,就是要把国家富强,民族振兴,人民幸福作为不懈追求,脚踏实地把每件平凡的事做好,为走好新时代的长征路贡献自己的聪明才智,作为教师党员,要坚持立德树人根本任务,守教育报国初心,担筑梦育人使命,爱岗敬业,敢于担当,顽强拼搏,扎实苦干,每个老师都要在学科中找到自己的位置,以内涵建设为根本,以学科建设为龙头,以专业建设为基础,为学校事业快速发展贡献自己的一份力量,作为学生党员,要不断加强理论武装,在学习中发挥先锋模范作用,树立远大理想,刻苦学习,努力实践,勇于创新,敢于挑战,勇做时代的弄潮儿,各位党员表示,要认真学习,深刻领会,结合自身实际,弘扬英雄精神,勇挑时代重担,为学校发展做出自己的贡献",2019/10/31,外国语学院党总支书记董玉新上专题党课
"年,月,日下午,点,外国语学院教工第四党支部书记刘延霞于本支部的党员同志进行了,增强党性修养,勇担为党育人,为国育才重任,党课的交流学习,习近平总书记深刻指出,办好高等教育,事关国家发展,事关民族未来,作为基层党员,我们要做到不忘为党育人初心,牢记为国育才使命,真抓实干,真正把忠诚,干净,担当的精神体现在工作上,严格以党章和习总书记系列重要讲话要求自己,我们党从诞生之日起,就怀着一颗为民求解放,谋幸福的宝贵初心,正是有了这颗初心,我们才赢得了万众民心,凝聚起无坚不摧的力量,从而赢得一次又一次革命,建设和改革的胜利,国家如此,教育又何尝不是呢,如果我们忘记了初心,我们在教学之路上就会走得十分茫然,就会忘记为什么来,要到哪里去,就会以灌输为基本方式,少了去仰望教育这个广阔的星空,就会以分数去衡量学生,而忽略学生的全面发展,不忘教育初心,方得育人始终,亲其师,则信其道,信其道,则循其步,教师是学生的路标,教师的一言一行,一举一动都会在学生的心灵上留下烙印,我们身边就有着许许多多这样的教师,作为党员教师的我们,应该向周围的,最美教师,学习,坚守理想信念,提高道德修养,丰富专业知识,不忘教育初心,牢记育人使命,一步一个脚印,做好自己的育人工作,参加党课学习交流的党员教师纷纷表达了自己的学习心得和体会,大家一致表示要加强党性修养,始终坚持立德树人的根本任务,把思想政治工作贯穿教育教学全过程,做到不忘为党育人初心,牢记为国育才使命",2019/10/31,《增强党性修养，勇担为党育人、为国育才重任》
"年,月,日下午,外国语学院召开,不忘初心,牢记使命,主题教育推进会,主题为督导检查各支部主题教育开展情况,党总支书记董玉新主持,党总支成员和各支部书记参加,各支部根据自身情况进行简单汇报,所有支部都按照学校主题教育实施方案和学院党总支安排抓好主题教育,各支部,六个一,开展情况良好,通过集中学习和个人自学,组织党员认真学习了,习近平关于,不忘初心,牢记使命,论述摘编,从一大到十九大,组织了,次主题为,师德师风建设,我和我的祖国,我的初心使命,的主题党日活动,开展了专题研讨,已有,个支部书记为党员上了党课,组织党员参加了校园环境提升志愿服务,为群众做一件好事还没有完成,各位书记纷纷表态都在计划中,很快实施,组织生活会也会按照学校的要求,按时完成,最后,董玉新要求各支部要对,中国共产党党支部工作条例,试行,查找问题,制定整改措施整改到位,要对照学校教师党支部,学生党支部工作考核标准梳理本年度支部工作,准备好年底述职工作,他就如何提升党支部建设质量提出三个下功夫,在提升党支部整体功能上下功夫,在提升组织生活质量上下功夫和在加强指导保障服务上下功夫,本次推进会,促进了各支部之间的沟通和交流,更加明确了主题教育的总要求,总目标和主要任务,坚持问题导向,检视自身存在的问题,凝神聚力,用扎扎实实的举措,拿出实实在在的成果,促进学院学科建设,提高教学科研管理水平,提升人才培养质量",2019/10/25,外国语学院“不忘初心、牢记使命”主题教育推进会
"年,月,日,由外语教学与研究出版社主办,教育部职业院校外语类专业教学指导委员会指导的第十届,外研社杯,全国高等职业院校英语写作大赛山东赛区复赛在青岛外贸职业学院隆重举行,全省共计,所学校报名参赛,名选手进入复赛,其中,公共英语组,人,专业组,人,我校学生黄文凝作为公共英语组选手,在指导教师郑翠老师带领下赴青岛参赛,比赛中表现突出,荣获复赛山东赛区一等奖,此项赛事是面向全国高职学生的公益性赛事,我校于,年,月,日举行了初赛,全校参赛选手,余人,经过激烈角逐,最终,级学前教育专业黄文凝同学脱颖而出,代表学校参加复赛,初赛后学校大外部郑翠老师有针对性的给予指导,此次比赛提高了学生的英语写作能力,激发了学生对英语学习的兴趣与热情,通过与兄弟院校的相互交流,也为学生提高自身的英语综合能力提供了平台,外国语学院,郑翠",2019/10/25,我校学子在第十届“外研社杯”全国高等职业院校英语写作大赛中喜获佳绩
"为深入推进,不忘初心,牢记使命,主题教育,充分发挥党员先锋模范作用,年,月,日下午,外国语学院组织全体师生党员参加校园环境提升志愿服务活动,在外国语学院卫生责任区,食堂南到排球场南侧马路,含运动场地内的清理,全体师生党员有的一手拿垃圾夹钳,一手拿垃圾袋,有的多人合作,一人拿垃圾袋,其他同志拿垃圾夹钳把垃圾夹进垃圾袋,有的捡拾草丛中的砖头石块,大家热情高涨,不放过任何一点隐藏的垃圾,党总支部书记董玉新带头撸起袖子,把散落在草丛中的砖头石块搬到路边集中堆放,方便垃圾车清理,经过一下午的努力,同志们将草丛中的烟头,碎塑料袋,小食品包装袋,矿泉水瓶盖,乱放的石头和木块全都清理干净,汗水和笑容交织在同志们的脸上,劳动喜悦和成就感充溢在同志们的心中,通过这次活动,同志们更加深切地意识到党员的先锋模范作用体现在方方面面,即便是捡拾垃圾这样的生活小事,党员也应该冲在前面,做好表率,共建美丽校园",2019/10/24,美丽校园、整洁校园
"月,日下午,应我校科研处,外国语学院邀请,国务院特殊津贴专家,山东大学外国语学院党委书记,院长,博士生导师王俊菊教授在求实楼,作了题为,学术论文的选题与写作,的讲座,外国语学院全体教师参加了此次活动,王俊菊教授首先引用外语核心期刊,外语教学理论与实践,中国应用语言学,外语教育研究前沿,现代汉语,等的审稿标准,界定了学术论文,即提出好问题,选择好方法,找到好答案,诠释新发现,得出新结论,随后,王教授介绍了学术研究分类,关于学术研究思路,王教授认为分三类,新方法解决老问题,老方法解决新问题,新方法解决新问题,然后,王教授引出了选题的注意事项,选题是确定要研究的方法,范围,对象,方法等,而标题要求遣词用字确切,科学,规范,要简洁明了,易于检索和新颖醒目,不是所有问题都可做研究问题,因为不是所有问题都值得研究,都属于,学术范畴,都能进行研究,论文选题要检索与查新,不能仅凭手头几篇论文或书籍,或仅凭兴趣和爱好,关于,论文重要特征,王教授认为要选题聚焦,文献多源,立场客观,正式问题,杜绝抄袭,符合规范,最后,王教授介绍了写作的主要原则,完整性,都要有,且各部分之间需比例适当,一致性,除了文体,格式,专业词汇使用方面要保持一致外,在更高层面上,即题目聚焦,研究问题,研究方法,研究发现,研究结论上也要保持一致,要前后贯通,稳步推进,不要左右摇摆,不忽东忽西,简洁性,清晰性,逻辑性,评判性,评判研究问题的合理性,适度性,可能性,文献综述中评判已有文献的方法和结论,评判提出的研究方法是否能达到研究目的,解决研究问题,评判研究结果的一致性和异常性,王教授的讲座对学术论文的全过程进行了深入浅出,有理有据地剖析,讲座内容丰富,视野宽广,既有理论视角的高屋建瓴,又有现实的可操作性,当前外国语学院的外国语言文学学科正是凝神聚力,整装待发的时机,王教授的讲座从起跑线上为我院外国语言文学学科今后的发展提供了有力的助力",2019/10/21,山东大学王俊菊教授来我院讲座
