content,times,title
"月,日,下,午,马克思主义学院党总支在,图书馆,座,召开理论学习中心组学习,会议,专题学习习近平总书记在统筹推进新冠肺炎疫情防控和经济社会发展工作部署会议的重要讲话精神,两院一部全体处级干部,党总支委员和支部书记参加了会议,会议由马克思主义学院,党总支书记王丽芹主持,并领学,结合学习内容,与会人员分别联系自己的岗位职责和学习体会进行了发言,大家纷纷认为,习总书记的重要讲话,为当前的疫情防控工作指明了方向,也更加坚定了我们最终战胜疫情的信心和决心,同时表示一定要继续保持高度警惕性,摆脱麻痹思想和侥幸心理,积极努力做好本职工作,确保疫情防控各项工作严格贯彻落实到位,王丽芹作了总结发言,她指出在当疫情前防控的关键阶段,我们必须认真贯彻落实习近平总书记的重要讲话精神,毫不放松抓紧抓实抓细防控工作,同时,要把疫情防控与教育教学结合起来,将疫情发生以来各方面涌现出的正面的,正能量的素材和典型事例,充分利用在线教学,加强对大学生的思想政治引导,充分认识党的坚强领导和社会主义制度的优越性,不断提高思想政治教育的实效性,郭太铭",2020/3/7,马克思主义学院党总支召开理论学习中心组会议，学习习近平总书记在统筹推进新冠肺...
"月,日,是学校开学的第一天,在这个特殊的开学季,按照,停课不停学,停课不停教,的要求,学校马克思主义学院教师按照正常教学计划,通过智慧树,喜鹊儿,群等多种形式,讲好新学期的思政课,和广大师生一起,为战胜疫情做出自己的贡献,考虑到思政课的教学涉及不同专业,学生数较多的客观情况,学院围绕线上教学召开四次会议研究教学方案,充分考虑可能遇到的困难,确定了直播和录播同步进行的方案,提前一天对接上课班级学生,确保学生停课不停学,面对新的教学形式带来的机遇和挑战,老师们为适应线上教学的需要,先当学生,模拟授课情景,找出存在的问题和解决方案,不断完善教学安排和教学设计,在备课和教学过程中,有的老教师使用新技术不熟练,自己努力学习的同时还请来家人协助,直到自己熟练掌握技术要领,有的老师多方收集各高校线上教学经验,一起讨论分享,年轻教师反复打磨自己的录播内容,先后录制,遍,满意才上传,将线上教学作为凝练自己教学语言,提升教学水平的契机,老师们一致表示,在全国上下万众一心抗击新冠疫情的当下,将战疫一线工作人员的感人事迹融入教学,进一步坚定青年学生的理想信念,激发爱国热情,培养社会主义建设者和接班人,正是每名思政课教师必须履行的初心和使命,罗政",2020/2/25,新学期第一天，马克思主义学院教师使用多种线上方式讲好思政课
"马克思主义学院,团委,学生工作部,处,年,月,日下午,本学期第九场思想政治理论课实践教学专题讲座在博学楼,教室举行,讲座由马克思主义学院联合团委,学生工作部,处,共同举办,马克思主义学院王宗涛老师为在场的,名同学作了题为,浅析美国军工复合体及其本质,的专题讲座,在讲座中,王宗涛老师介绍了军工复合体的起源和含义,并通过案例进一步介绍军工复合体的影响以及美国当下的战略,并分析了其对世界和平的负面作用,本次讲座通过,到梦空间,线上发布活动",2019/12/24,学校举行本学期第九场思想政治理论课实践教学讲座
"马克思主义学院,团委,学生工作部,处,年,月,日下午,本学期第八场思想政治理论课实践教学专题讲座在博文楼,教室举行,讲座由马克思主义学院联合团委,学生工作部,处,共同举办,马克思主义学院邱声运副教授为在场的,名同学作了题为,民本思想的传承和创新,专题讲座,邱声运副教授,首先强调了中华优秀传统文化的重要性,党的十八大以来,习近平总书记多次深刻地阐述了弘扬中华优秀传统文化对于实现,两个一百年,奋斗目标和中华民族伟大复兴中国梦的重大价值,这些重要论述富有思想深度,历史厚度,实践力度,不仅对思想文化领域,而且对当前和今后治国理政的实践都有十分重要的理论和实践意义,这些重要论述把马克思主义与中华优秀传统文化的结合推向了一个新阶段,把对中华优秀传统文化的认识提升到了一个新高度,把中国特色社会主义文化建设升华到了一个新境界,其次,阐述了民本思想的,发展和创新,党的十八大以来,习近平总书记多次强调,要坚持以民为本,以人为本的执政理念,把民生工作和社会治理工作作为社会建设的两大根本任务,高度重视,大力推进,让改革发展成果更多更公平惠及全体人民,总书记一次次访贫问苦,深入田间地头,在灶台炕头与老乡促膝谈心,每年春节前后,他都会来到脱贫攻坚和全面建成小康社会任务最艰巨最繁重的贫困地区,把温暖和关怀送到贫困群众的心坎上,每年的全国,两会,他都要到一个少数民族地区省份,参加代表团审议,改善民生,精准扶贫,是总书记关注最多的话题,透过这些民生实事,学生们深切感悟到了总书记把人民放在心中最高位置的民本情怀,本次讲座,继续通过共青团,到梦空间,线上发布活动",2019/12/23,学校举行本学期第八场思想政治理论课实践教学讲座
"年,月,日下午,本学期第七场思想政治理论课实践教学专题讲座在博文楼,教室举行,讲座由马克思主义学院联合团委,学生工作部,处,共同举办,马克思主义学院滕照青老师为在场的,名同学作了题为,邓小平与中国发展战略,专题讲座,本次讲座系统阐述了邓小平同志的发展战略和卓越贡献,主要包括三个方面的内容,一是发展战略的内涵特征,二是邓小平同志关于中国特色社会主义的战略思维,三是邓小平同志关于中国特色社会主义的发展战略,邓小平同志的全局发展战略和智慧使得中国改革开放扎实推进,向着正确的方向行进,讲座结束后,同学们纷纷表示从这次讲座中深入了解了邓小平同志的战略思维,也更加坚定作为一名大学生所背负的历史责任,最后滕老师向同学们推荐几本书籍,傅高义先生的,邓小平时代,以及专业性较强的,邓小平文选,和,邓小平年谱,滕老师希望同学们通过阅读进一步了解邓小平同志,感受邓小平同志的智慧和思维谋略,本次讲座,继续通过共青团,到梦空间,线上发布活动",2019/12/16,学校举行本学期第七场思想政治理论课实践教学讲座
"马克思主义学院,为进一步,推动学校思政课实践教学,提升教学效果,月,日,学校在胶济铁路博物馆建立,思想政治理论课实践教学基地,学校马克思主义学院负责同志和教师代表,山东中铁文化传媒集团有限公司党委书记张永刚,工会主席黄风刚,团委书记梁晨,胶济铁路博物馆馆长胡本勋,副馆长陈宇舟等共同参加了揭牌仪式,仪式上,学校马克思主义学院负责同志介绍了学校和学院的历史及发展状况,对胶济铁路博物馆,精心,精美,精巧,精致,的办馆特色表示钦佩,表达了博物馆,馆即历史,虚实相映,以路记录,照亮未来,的独特优势对大学生思政教育的意义,希望通过发挥双方各自优势资源,将博物馆丰富的藏品,厚重的文化,红色的基因打造成为爱国主义教育和思政教育的生动素材,为学校思政课改革创新注入活力,并以此为契机,进一步拓展双方合作的广度和深度,山东中铁文化传媒集团有限公司党委书记张永刚在致辞中对学校选择将胶济铁路博物馆作为思政课实践教学基地表示感谢和肯定,他介绍了集团公司和博物馆的发展概况,回顾了胶济铁路的百年历史,指出博物馆作为连接过去,现在和未来的场域,共建思政课实践教学基地可以使青年学生在,情景再现,中实现理论与实际的结合,希望双方以思政课实践教学基地为依托,扩宽合作领域,加强对资源的开发利用,打造合作共赢局面,座谈会后,双方领导共同为山东女子学院思想政治理论课实践教学基地揭牌,胶济铁路博物馆是中国铁路百年发展历程的缩影,包括序厅,主题展厅,专题展厅三个部分,济南两座老火车站的前世今生,胶济铁路与历史文化名人,红色胶济,走过百年等专题展区生动展现了齐鲁儿女不屈不挠,顽强抗争的爱国主义精神,是新时代展现中国精神力量的重要载体,此次思政课实践教学基地的建立,为学校思政课进一步拓展了教学空间,丰富教学形式,进一步推进改革创新奠定了基础,李雪清,罗政",2019/12/13,学校马克思主义学院在胶济铁路博物馆建立思想政治理论课实践教学基地
"月,日下午首届大学生讲思政课复赛分别在博文楼,教室,教室,教室成功举办,教室里坐满了为选手加油鼓劲的观众,点整比赛正式开始,主持人发表了热情洋溢地开场白,随后,选手们开始了紧张又激烈的授课展示,他们围绕主题,从多个角度对爱国,中美关系,香港问题,人生第一颗扣子等阐述了自己的见解,选手们呈现的各有侧重的独到立场及迥异的演讲风格表明了他们不仅有充分的准备,更兼有对社会问题的敏感与关注,经过三个多小时的激烈比拼,共有,组优秀选手进入决赛,这次比赛不仅让参赛选手们受益匪浅,也让台下观众参与互动,提升了思政课教学的时效性和感染力,拓展了思政课教学的新渠道,同时,还让评委老师们对大学生的综合素养有了全新的认识,首届大学生讲思政课比赛的主题为,坤德耀女院,共创中国梦,由教务处,团委,马克思主义学院共同举办,马克思主义学社承办,复赛的评委由来自马克思主义学院的思政课教师组成,撰稿,吴娇娣,摄影,李春霞",2019/12/6,首届大学生讲思政课复赛落下帷幕
"年,月,日,上,午,本学期第,六,场思想政治理论课实践教学专题讲座在博文楼,教室举行,讲座由马克思主义学院联合团委,学生工作部,处,共同举办,马克思主义学院,崔雪莲老师,为在场的,近,名同学作了题为,普世价值思潮对社会主义核心价值观的危害及应对,的,专题讲座,窗体底端,讲座伊始,崔,老师,以国人对东西方节日的态度引出讲座主题,并,简单,阐释了选题的必要性,指出,近些年,中国崛起成为不争事实,文化自觉,问题,也,广为讨论,这些都在要求我们,有必要,厘清,西方,普世价值,的,虚伪本质,随后,崔老师对西方国家所谓的,普世价值,的本质,进行了剖析,并,将,普世价值,与人类共同价值,作了简单,对比,较系统地阐释,了,西方,普世价值思潮对,我国,社会主义核心价值观的危害,最后表明了我们的应对态度及应对,策略,引发了,现场,同学的深思,本次讲座,继续通过,到梦空间,线上发布活动,学生线上报名参与,文字,摄影,校马克思主义学社文宣部,王潇涵,窗体底端",2019/12/5,学校举行本学期第六场思想政治理论课实践教学专题讲座
"月,日上午,马克思主义学院党总支,在博雅楼,圆创空间,召开理论学习中心组会议,会议由,学院党总支书记王丽芹主持,全体党总支成员参加,与会人员首先观看了,庆祝中华人民共和国成立,周年大型图片成就展,通过,展出的,鲜活照片,感受到,过去,年来中国人民为追求美好生活在中国共产党领导下开展中国特色社会主义建设的艰辛探索,与,历程,接着,又共同观看有关专家关于,十九届四中全会精神解读,视频,视频以鲜活的案例,翔实的数据阐明了全会的重大意义,阐释了中国特色社会主义制度和国家治理体系的显著优势,并对全会,决定,的总体要求,总体目标和重点任务,进行了深入浅出,权威精辟的解读,学习会结束之后,王丽芹还结合学校,不忘初心,牢记使命,主题教育,精神对下一步的工作进行了部署,和安排,撰稿,刘洁,摄影,刘洁",2019/11/29,马克思主义学院党总支召开理论学习中心组会议
"马克思主义学院,团委,学生工作部,处,年,月,日下午,本学期第五场思想政治理论课实践教学专题讲座在博文楼,教室举行,讲座由马克思主义学院联合团委,学生工作部,处,共同举办,马克思主义学院石荣菊副教授为在场的,名同学作了题为,东西方文明的对话解析,专题讲座,石荣菊副教授首先介绍了习近平总书记在,年,月,日亚洲文明对话大会开幕式的主旨演讲,习近平总书记在主旨演讲中指出交流互鉴是文明发展的本质要求,交流互鉴是平等的而不是强迫的,单一的,石荣菊副教授进而从政治,经济和文化三个方面来阐述东西方文明的发展进程和特点,进一步指出中西方文明的长处和短处,最后号召大学生要努力弘扬中华优秀文化,要牢记青年人的责任,仰望星空,脚踏实地肩负历史使命,勇担时代责任,通过此次讲座,学生们加深了对东西方文明及文化意识形态的认识,并且更加坚定了身上的责任,本次讲座,继续通过共青团,到梦空间,线上发布活动,文字,马克思主义学院罗政,校学生会青年媒体中心杜雪,胡月,摄影,校学生会青年媒体中心",2019/11/27,学校举行本学期第五场思想政治理论课实践教学讲座
"月,日下午,山东师范大学齐鲁文化研究院赵文亮教授来我院做了题为,国家社科基金项目申报策略与攻略,赵教授兼任中国世界现代史研究会常务理事和华东分会副会长,是国家社科基金项目通讯评审专家,教育部第四轮学科评估专家,山东省社会科学优秀奖评审专家,课题申报经验丰富,赵教授根据自己多年工作管理国家社科基金项目及其申报的经验,进行了有针对性的讲座,较细致地分析了课题申请的准备阶段,发动阶段,论证阶段,函评阶段,会评阶段,总结阶段等,个不同阶段的特点,强调了课题申请书填写过程中应做的重点工作和注意事项,讲座后,老师们表示收获良多,并就课题申请过程中遇到的难点,困惑点与赵老师进行了交流,撰稿,崔雪莲",2019/11/22,赵文亮教授来我院做讲座
"月,日下午,根据,不忘初心,牢记使命,主题教育的工作安排,马克思主义学院两位处级干部在博雅楼圆创空间向全体党员讲了一堂深刻而有实效性的党课,王丽芹书记讲了题为,新时代必须坚持党的全面领导,的主题教育党课,首先,王书记从建国,周年大阅兵讲起,通过分享大阅兵的图片展现我国建国以来取得的巨大发展成就,由此提出,我国建国,周年取得巨大成就的根本原因是什么,的问题,引发大家思考,然后,王书记引出讲授主题,我国建国,周年取得巨大成就的根本原因是坚持党的全面领导,接着,王书记从党的特征,核心地位,制度和领导能力四个方面阐述了新时代为什么要坚持党的全面领导和如何坚持党的全面领导,最后,得出结论,中国共产党的领导是中国特色社会主义的最大优势,王院长讲了题为,关于提升我校思政课教学效果几点思考,的主题教育党课,首先,王院长根据对北京,山东,吉林等高校的实地考察,列举大量事例说明教师要有立德树人,爱岗敬业的情怀,要热爱自己所从事的学科,要按照习近平总书记对教师的寄语,成为塑造学生的,大先生,来规范自己的行为,然后,王院长结合我校马院,不忘初心,牢记使命,主题教育调研报告,关于学校思想政治理论课教学效果提升的调查研究,强调教师一要阅读经典,解读经典,提高自身的理论素养,二要在教学内容上下功夫,按照习近平总书记指出的大中小学循序渐进,螺旋上升地开设思想政治理论课要求,避免教学内容重复,内容上要深挖掘,广拓展,多选取贴近学生生活的案例,三要注重教学设计,合理安排教学进度,研究调动学生学习积极性的方法等,最后,王院长指出要充分发挥教研室集体备课的作用,互通有无,共同提高教学水平,撰稿,尹海燕,摄影,刘洁",2019/11/1,马克思主义学院处级干部讲“不忘初心 牢记使命”主题教育专题党课
"为深入开展,不忘初心,牢记使命,主题教育,全面了解我校省派第一书记的工作和生活情况,月,日,马克思主义学院党总支书记,创新创业学院院长,体育教学部负责人等一行,人,前往菏泽市定陶区我校省派,第一书记,驻地进行走访调研,定陶区委副书记王福海,区政协副主席,冉堌镇党委书记张琳陪同活动,上午,点,马克思主义学院党总支一行,人,来到冉堌镇第二中学,向学校捐赠了篮球,足球,排球等体育用品,勉励同学们刻苦学习,积极锻炼,成长为德智体美劳全面发展的新时代接班人,随后,一行人跟随,第一书记,付振华,张晓辉前往帮包村实地查看村容村貌,走进特困户家庭,了解家庭生活,收入等情况,送去了慰问品,希望他们能够坚强面对生活困难,早日脱贫致富,一行人还来到,第一书记,的住处,了解他们的工作生活情况,给他们送去了生活用品,更带去了温馨的关怀和期许,为加强革命传统教育,下午,点,马克思主义学院党总支一行,名党员,来到了冀鲁豫边区革命纪念馆参观学习,党员们驻足细观书籍,照片,遗物,影像等珍贵史料,深刻感受冀鲁豫边区党政军民在中国共产党的领导下,不怕牺牲,前赴后继,不屈不挠,英勇奋进的革命精神,受到了精神洗礼和深刻的党性教育,随后,党员们重温了入党誓词,大家纷纷表示,要不忘初心,牢记使命,站好自己的岗位,为教育事业发展贡献自己的力量,撰稿,陈燕华,摄影,刘洁",2019/10/29,马克思主义学院党总支赴我校省派 “第一书记”帮包村走访调研
"马克思主义学院,团委,学生工作处,部,月,日下午,本学期第四场思想政治理论课实践教学专题讲座在博文楼,教室举行,讲座由马克思主义学院联合校团委,学生工作部,处,共同举办,马克思主义学院卢永凤副教授,为在场的近,名同学作了题为,先秦儒家,和,文化视域下的美丽中国解读,的讲座,卢永凤从习近平总书记亲临山东曲阜考察,出席孔子诞辰学术研讨会讲起,从,和,的源起,先秦儒家,和,的思想,树立科学发展观,构建社会主义和谐社会,坚持新发展理念,建设美丽中国等方面对儒家思想和中华,优秀,传统文化进行了解读,指出新时代青年应该主动学习和传承中华优秀传统文化,讲座中卢老师引用习近平总书记在中共中央政治局第十三,次,集体学习时的,讲话,阐释了,尚和合,求大同,的传统文化在当今社会的时代价值,讲座最后,卢老师鼓励在座的青年学子,不断提升自身文化素养,争做中华优秀传统文化的积极践行者,本次讲座,继续通过共青团,到梦空间,线上发布活动,文字,马克思主义学院李雪清,校学生会青年媒体中心杜雪,胡月,摄影,校学生会青年媒体中心",2019/10/25,学校举行本学期第四场思想政治理论课实践教学讲座
"月,日下午,学校在图书馆二楼报告厅举行大学生文明素养教育系列报告第,讲,大学之道与文明之行报告会,由我校马克思主义学院田梅英教授主讲,学生处,各学院辅导员代表,部分,级学生代表聆听了此次讲座,田教授围绕大学的起源,大学之道,学生们的文明行为,结合中外典型事例阐释了大学教育的初心和修身明德的重要性,她强调,作为新时代的女院学子,一是要勤学慎思,专心学业,做到精通专业知识,二是要修身养性,提高自身思想道德修养,树立正确的人生观和价值观,三要知行合一,以身作则,践行文明,提高个人综合素养,田教授的报告具有国际视野,开拓了学生的眼界,学生处负责人为其颁发了聘书,聘请其为山东女子学院文明素养讲师团专家成员",2019/10/24,学校举办大学生文明素养系列报告第3讲——大学之道与文明之行
"为贯彻落实,不忘初心,牢记使命,主题教育,充分发挥党员先锋模范作用,推进文明校园建设,改善校园环境,提升校园形象,月,日下午,学校组织全校党员进行了校园环境提升志愿者服务活动,马克思主义学院,体育教学部,创新创业学院全体党员参加了活动,本次活动是清除校园内道路广场纸屑,白色污染物,绿化带,花坛及草坪内的树枝,大砖头瓦块,杂物垃圾等杂物,劳动现场,广大党员干部身先士卒,率先垂范,全体党员积极参与,大家通力协作,不怕脏,不怕累,干得热火朝天,劳动热情高涨,经过一个多小时的紧张劳动,校园内面貌焕然一新,本次志愿者服务劳动,广大党员认真履行了共产党员的职责和义务,充分发挥了党员的先锋模范带头作用,增强了党员的宗旨意识,责任意识和奉献意识,用实际行动将,不忘初心,牢记使命,主题教育推向深入,撰稿,刘洁",2019/10/24,马克思主义学院党总支开展志愿者服务活动
"月,日上午,山东管理学院马克思主义学院负责人孙家学一行,人来学院交流座谈,马克思主义学院党总支书记王丽芹,教研室负责人参加了本次座谈会,座谈会上,王丽芹书记对孙家学一行的到访表示欢迎,并介绍了马克思主义学院自成立以来的建设发展情况,双方围绕马克思主义学院成立后的制度建设,党组织发展,师资配备,思政课教学改革,实践教学,课内实践,第二课堂以及本科合格评估等方面进行了深入细致的交流探讨,双方一致认为在今后的工作中应进一步密切联系,加强合作,相互促进,共同提高,此次座谈会交流,进一步拓宽了学院发展思路,对于深入推进思政课改革,落实,不忘初心,牢记使命,主题教育,具有重要的促进作用,撰稿,辛桂香,郭太铭,摄影,刘洁",2019/10/23,山东管理学院马克思主义学院来我院交流座谈
"为深化,不忘初心,牢记使命,主题教育,激发广大党员师生爱国热情,月,日下午,马克思主义学院党总支组织全体党员老师和,部分入党积极分子,集体,观看了,影片,我和我的祖国,作为庆祝中华人民共和国成立,周年的献礼片,我和我的祖国,包含了,开国大典,第一颗原子弹爆炸,女排,三连冠,香港回归,北京奥运会开幕式,神舟十一号返回舱成功着陆,抗战胜利七十周年阅兵,等七个,历史性经典时刻,以大时代下的小人物为切入视角,讲述了普通民众与祖国同呼吸,共命运的,感人,故事,以平凡的事迹,展现了崇高,的爱党爱国热情,通过本次观影活动,广大师生深刻体会到了新中国的来之不易,也为新中国成立,年来我们所取得的举世瞩目的成就感到无比的骄傲和自豪,大家纷纷表示,在今后的工作和学习中,一定要立足本职,担当作为,传承红色基因,激扬新时代的奋斗精神,在实现中华民族伟大复兴的道路上建功立业,撰稿,刘,洁,郭太铭",2019/10/18,马克思主义学院党总支组织观看爱国主义电影《我和我的祖国》
"马克思主义学院,团委,学生工作处,部,月,日下午,学校举,办了本,学期第三场思想政治理论课实践教学专题讲座,并与团委联合举行了,年,学校团校,青年马克思主义者培养工程,培训班,开班仪式暨第一场专题报告会,报告会,在图书馆,座二楼报告厅举行,学校马克思主义学院教授李慧芬受邀担任第一课主讲嘉宾,全校,级新生班的团支书,班长和校院两级学生干部代表,校级社团负责人共,名学员参加,年,学校团校,青年马克思主义者培养工程,培训班,开班仪式上,学校团委负责同志致辞,从,明确我是谁,代表谁,明确我要做什么,怎么做,明确我要成为什么样的人,如何成为那样的人,三个方面对校级团校学员提出要求,希望学生干部,和社团负责人,坚定信仰,以身作则,发挥好,朋辈,领路人的作用,团结带领广大团员青年共同成长,开班仪式后,马克思主义学院,李慧芬,教授,结合自身研究方向,作了题为,毛泽东文化思想解读,的专题,讲座,围绕文化的界定,毛泽东的文化性格,毛泽东文化的建设方向和路径以及毛泽东文化思想的当代传承和发展四个方面,李老师,通过理论联系实际,多角度,全方位,深层次地对,毛泽东文化思想,进行解读,她强调,想要认清中国和世界发展大势,就必须深刻感悟马克思主义真理力量,为成长成才打下科学思想基础,当代青年人应该对东西方文化持兼容并蓄的开放态度,学思结合,求真学问,练真本领,文字,校学生会青年媒体中心杜雪,胡月,马克思主义学院,崔雪莲,摄影,校学生会青年媒体中心,贾云鹭",2019/10/14,学校举办本学期第三场思想政治理论课实践教学专题讲座
"马克思主义学院,团委,学生工作处,部,月,日下午,马克思主义学院联合学校团委,学生工作部,处,在博文楼,教室举行了本学期第二场思想政治理论课实践教学专题讲座,马克思主义学,院尹海燕老师以,中西方功力主义思想比较与大学,生正确义利观的确立,为主题做了一场别开生面,的讲座,尹老师结合我国传统义利观的特点,通过对西方功利主义思想的理论探索,分析了西方功力主义思想对大学生价值观产生消极影响的原因,提出了相应的对策以消解西方功力主义思想对大学生的消极影响,并结合讲座内容,列举并分析了几个能够积极弘扬社会正能量并能引发现场学生深刻思考的现实案例,讲座最后,尹老师指出,新时代的大学生应坚持马克思主义功利观,担当起新时代赋予的光荣使,命,为实现,两个一百年,奋斗目标和中华民族伟大复兴的中国梦而奋斗,做新时代的追梦人,讲座结束后,同学们纷纷表示,在学习生活中会积极增强理论学习,加强自我反思,提高对功利主义的辨别能力,树立正确的义利观,本次讲座,通过团委,到梦空间,线上发布活动,线上报名,现场签到,近,名学生参加,文字,马克思主义学院崔雪莲,大学生宣讲团成员秦立鑫,摄影,大学生宣讲团成员张琪琪",2019/9/30,学校举行本学期第二场思想政治理论课实践教学讲座
"月,日上午,马克思主义学院与济南市市中区党家街道校地座谈会在博雅楼园创空间举行,党家街道亓荣永副书记一行三人和马克思主义学院负责人,教研室主任,教师代表参加座谈会,马克思主义学院负责人对客人的到来表示欢迎,并介绍了学院的基本情况以及在思政课改革创新和在马克思主义理论研究方面的工作进展,党家街道亓荣永副书记介绍了党家街道的基本概况,经济发展,新农村建设和基层党建等方面工作,重点介绍了宅科村,寨而头村等五个,全市乡村振兴齐鲁样板百村示范创建样板村,以,党建联合体,建设为中心,吸引,懂农业,爱农村,爱农民,有担当,的人才到农村,积极培育和发展能推动农业跨越发展过程中组织建设等方面遇到的问题,表达了在样板村党组织建设等方面与学校马克思主义学院开展合作开展研究与实践的愿望,与会教师结合自己关注的热点和研究方向,就实施乡村振兴战略必须坚持的农业农村优先发展,产业兴旺,乡风文明,治理有效等方面问题与客人进行了交流和探讨,本次校地座谈会,对于广大思政课教师,既是一次生动的实践学习机会,双方又通过交流碰撞,进一步明确了工作的着力点和合作方向,下一步,双方将通过实地考察调研等方式,进一步增强合作的广度和深度,刘洁,罗政",2019/9/30,马克思主义学院与济南市市中区党家街道举行校地座谈会
"年,月,日,马克思主义学院党总支在博雅楼圆创空间召开党员大会,部署开展,不忘初心,牢记使命,主题教育工作,学院领导和全体师党员参加会议,学院党总支书记王丽芹在会上传达了学校,不忘初心,牢记使命,主题教育工作会议精神和,中共山东女子学院委员会关于在全校开展,不忘初心,牢记使命,主题教育的实施方案,并结合马克思主义学院党总支工作实际,对开展主题教育工作进行了全面动员部署,会上王丽芹还提出三点要求,一是要提高政治站位,深刻领会主题教育的重大意义,全面把握主题教育的目标要求,准确把握主题教育的丰富内涵,把握主题教育活动的重点和特点,做到思想认识到位,二是要狠抓落实,将,不忘初心,牢记使命,主题教育与开展,支部建设年,活动和党支部标准化建设结合起来,与,三会一课,和主题党日结合起来,将,六个一,落到实处,三是要压紧压实责任,发挥好,关键少数,作用,学院领导班子成员以身作则,层层推动主题教育真正严起来,实起来,强化学习纪律,加强督促指导,宣传引导,注重统筹兼顾,将此次主题教育和学科建设,教学科研,管理服务等工作有机结合,推进学院又好又快发展,为学校应用型地方特色名校建设做出贡献,撰稿,刘洁,郭太铭,摄影,刘洁",2019/9/23,马克思主义学院党总支召开“不忘初心、牢记使命”主题教育动员部署会议
"马克思主义学院,团委,学生处,月,日下午,马克思主义学院联合团委,学工部在博文楼,教室举办了新学期首场,思想政治理论课教学实践专题报告,马克思主义学院李黎明教授以,走出价值困惑,勇于担当作为,为主题,从网络上流传盛行的,佛系青年,的特点切入,落脚于,新时代,大学生作为青年中最有知识,最具活力与创造精神的群体,理应远离,佛系,从困惑与颓废中猛醒,担当起时代赋予的使命,拼搏作为,砥砺前行,李教授指出,新时代大学生应积极乐观,保持昂扬向上的人生态度,勇于担当作为,勇于追梦,敢于探索,为实现中华民族伟大复兴的中国梦而努力奋斗,李教授的精彩讲述和现场一次又一次深入人心的发问,引起广大学生的反思和认同,讲座结束后,同学们纷纷表示,在学习和生活中,一定会积极弘扬和践行社会主义核心价值观,努力奋进,完善自我,为,实现,两个一百年,奋斗目标,贡献力量,思想政治理论课实践教学专题讲座,是学校深入贯彻落实习近平总书记在学校思想政治理论课教师座谈会上的重要讲话精神,不断推进思政课改革创新背景下,由马克思主义学院发挥教学科研优势,团委,学工部发挥组织优势,共同推进的系列专题报告,旨在进一步提升思政课的思想性,理论性和亲和力,针对性,构建起联动协同,相互促进的,大思政,育人格局,下一步,马克思主义学院将按照学院,思想政治理论课实践教学办法,密切围绕青年学生关心关注的问题,推出系列实践报告,不断将思想政治理论课的改革创新推向深入,本次讲座,首次通过团委第二课堂系统线上发布活动,线上报名,现场签到,近,名同学参加,教室座无虚席,实现了第二课堂,线上,与,线下,相结合的良好育人效果,文字,崔雪莲,刘洁,摄影,潘银辉",2019/9/13,学校举办新学期首场思想政治理论课实践教学专题讲座
"月,日下午,党委书记郭翠芬到马克思主义学院就学院发展和学校思政课改革创新进行工作调研,与学院班子和专职教师进行了座谈交流,郭翠芬首先听取了马克思主义学院班子的工作汇报和各教研室主任对思政课改革创新的思路举措,然后结合习近平总书记在学校思想政治理论课教师座谈会上的重要讲话精神,以及中共中央办公厅国务院办公厅,关于深化新时代学校思想政治理论课改革创新的若干意见,要求对马克思主义学院的建设发展和学校思政课改革创新做出具体要求和指示,她强调,近年来,党中央对学校思政课建设和马克思主义学院建设提出了更高标准,对思政课教师提高课堂教学质量和教研科研水平提出了更高要求,学校广大思政课教师要深入学习领会党中央的精神,学深悟透,把握准确,统一思想,不断改革创新,在做有理想信念,有道德情操,有扎实学识,有仁爱之心的,四有,好老师和引领青年学生成长成才上走在全校前列,郭翠芬对马克思主义学院建设和思政课教学提出了五点要求,一是要进一步抓好集体备课,下苦功夫,真功夫,带着问题备,带着目标备,加强自身学习,多读书,读经典,广泛查阅权威资料,不断丰富课堂信息容量,积极向先进高校的马院学习取经,按照,八个相统一,的要求把思政课讲深讲透讲活,二是要进一步加强实践教学力度,以思政课实践教学报告和实践教学基地建设为抓手,广泛收集青年学生关心关注的问题,开展答疑解惑,推进理论与实践的融合,用实践反哺课堂教学,充分发挥学生干部的作用,不断扩大实践报告的覆盖面,提升实践报告的针对性,三是要进一步落实听评课制度,以课程评价为契机,不断提升思政课的教学质量,打造马院的名师金课,四是要进一步凝练聚焦学科建设和科研方向,契合学校人才培养特色,围绕马克思主义妇女观,中国妇女运动,女大学生成长成才等组建科研团队,开展研究,推进教学,五是要进一步加强马院教师队伍建设,在进一步加大高层次人才引进力度的同时,积极鼓励年轻教师提高学历层次,外出进修学习,从学校能胜任思政课教学的党政管理干部,辅导员和政治素质过硬的相关学科教师中遴选思政课兼职教师,建设一支数量充足,素质优良,专兼职结合的思政课教师队伍,最后,郭翠芬向长期以来潜心耕耘在思政课教学科研一线的教师们表达了敬意和感谢,希望学校马克思主义学院和思政课教师队伍按照,第一院,第一课,的标准,努力工作,加快发展,在培养担当民族复兴大任的时代新人,培养德智体美劳全面发展的社会主义建设者和接班人上做出更大贡献",2019/9/6,党委书记郭翠芬到马克思主义学院调研指导工作
