content,times,title
"月,日下午,数据科学与计算机学院于博雅楼,召开全院辅导员,班主任工作会议,交流辅导员,班主任工作经验,部署下一步学生教育管理重点工作,党总支副书记郑全蕾,全体辅导员,班主任参加会议,会议由党总支副书记兼学生工作办公室主任郑全蕾主持,会上,郑全蕾以学生工作中现有问题为导向,指出下一步工作中全体辅导员,班主任要围绕进班级,进课堂,进宿舍,进网络,深入到学生中去,做好班级管理和学生教育管理服务,确保各项工作的顺利开展,随后,各辅导员分别就自己分管的工作做了相关说明和布置,最后,郑全蕾强调,各位辅导员,班主任一定要以自己的热心,爱心,耐心,细心和责任心全力投入到学生管理工作中去,努力将各项学生工作做得更加扎实,有序,推动学院学生工作水平再上新台阶",2021/4/16,学院召开辅导员、班主任工作会议
"为帮助广大教职员工进一步掌握意识形态工作责任制相关知识,月,日下午,数据科学与计算机学院教职工全体大会上,由党总支书记潘建勋组织大家集体观看了意识形态工作警示教育片,总开关,总开关,警示片以生动形象的动漫人物,通俗易懂的语言哲理,通过假学习挨处分,大嘴教授,微信达人,风水局长,网站被黑了,老马迷途,三审,去哪儿了,个违反意识形态工作责任制的典型案例,引导广大教师严守政治纪律和政治规矩,以纪律作为衡量自己言行的标准,本次集中观看,让广大教职工对意识形态相关知识有了更直观的理解,党总支书记潘建勋要求,在今后的各项工作中要时刻绷紧意识形态这根弦,拧紧思想,总开关,筑牢自律,防火墙,不越底线,不踩红线,进一步增强,四个意识,坚定,四个自信,做到,两个维护",2021/4/16,学院组织教职工集体观看意识形态工作警示教育片《总开关》
"月,日下午,数据科学与计算机学院党总支召开教职工全体大会,组织观看,国家相册,之,高考四十年,青春的接力,两部微纪录片,高考四十年,通过恢复高考的建言者和亲历者们的故事,生动展现了恢复高考是如何改变一代人的命运,又是如何启动了国家发展的人才引擎,青春的接力,通过回顾百年间中国青年的强国呐喊和奋斗历程,激励着新时代青年人的家国情怀和拼搏精神,本次集中观看引领广大教职工学史明理,学史增信,学史崇德,学史力行,使大家接受了一次深刻的思想洗礼,进一步坚定了现代中国引领未来的信心和民族自豪感",2021/4/16,学院党总支组织教职工集体观看《国家相册》
"年,月,日,学院党总支在博文楼,召开社会主义革命和建设时期历史专题辅导报告会,学院全体师生党员参加了本次会议,会议特邀马克思主义学院副教授尹海燕开展专题辅导,学院党总支书记潘建勋主持会议,尹海燕副教授就社会主义革命和建设时期的历史做了专题辅导报告,她对社会主义革命背景,性质以及历史意义进行了讲解和回顾,总结了这段历史时期的基本经验和启示,学院全体师生党员认真聆听了这堂精彩生动的党史学习教育专题辅导报告,大家纷纷表示,要结合党史学习教育,在今后的工作学习中学史明理,学史增信,学史崇德,学史力行,争做,四有,好老师和新时代优秀青年学生,以优异的工作和学习成绩为建党,周年献礼",2021/4/16,学院党总支召开社会主义革命和建设时期历史专题辅导报告会
"年,月,日,学院党总支书记潘建勋,院长孙洪峰赴德州学院计算机与信息学院进行调研学习,德州学院计算机与信息学院党总支书记王付山,院长张建臣热情接待了潘建勋书记一行,并组织开展了座谈交流,实地考察等活动,座谈交流会上,王付山书记首先代表学院对潘书记一行的到访表示热烈欢迎,随后张建臣院长介绍了学院办学规模,专业学科建设,实验室建设情况等,双方希望继续加强对接交流,深化合作,携手共同探索学科建设,服务区域经济社会高质量发展的新路径,座谈会后,潘书记和孙院长继续考察了德州学院新工科实验室,针对实验室建设,有效利用等方面又进行了深入的交流探讨,本次调研作为党史学习教育的重要内容,学院党总支领导学习兄弟院校先进办学经验,在充分调研的基础上明确为师生办实事的清单,让学院师生切实增强幸福感,获得感",2021/4/15,学院领导赴德州学院计算机与信息学院调研学习
"月,日上午,我院在博文楼一楼大厅举办,届毕业生春季专场招聘会,我校招生就业处处长任晓剑亲临招聘现场指导工作,学院党总支副书记郑全蕾,辅导员参与招聘会的协调指导,学院,届毕业生参加了此次招聘会,招生就业处处长任晓剑认为,本次招聘会准备充分,招聘企业专业对口,质量较高,他要求我院下一步要多措并举,推进学生找准定位并踏实就业,我院党总支高度重视学生就业工作,在党史学习教育调研过程中了解到学生就业需求和就业机会较少,将举办招聘会列为了,我为群众办实事,之一,精心组织,详细制定了活动方案,成功举办本次招聘会,本次招聘会根据企业岗位需求与毕业生专业结构匹配度,共邀请线下企业,余家,线上企业,余家,提供,多个工作岗位,吸引了众多毕业生参与,得到用人单位和毕业生的一致好评",2021/4/11,我院党总支为群众办实事 举办2021届毕业生春季专场招聘会
"年,月,日,数据科学与计算机学院在博雅楼,召开党支部书记会,安排部署各党支部党史教育工作,学院党总支书记,副书记以及各党支部书记参加了本次会议,会上,数据科学与计算机学院党总支书记潘建勋再次带领大家学习了学校党史教育的相关文件,就下一步各党支部党史学习教育进行了安排部署,潘建勋书记强调,各党支部要把开展党史学习教育作为当前一项重大政治任务,统一思想认识,高度重视,精心组织,牢牢把握目标要求,坚持把开展好党史学习教育与学校,学院重点工作任务结合起来,以实际行动和优异成绩迎接中国共产党建党,周年,撰稿人,魏宝懿,审核人,郑全蕾",2021/4/2,数据科学与计算机学院召开党支部书记会 安排部署党史学习教育相关工作
"月,日下午,数据科学与计算机学院党总支在博雅楼,召开党总支理论中心组学习会议,专题学习中共中央新修订的,中国共产党统一战线工作条例,党总支书记潘建勋主持会议,党总支理论学习中心组成员参加了本次会议,会上,理论中心组与会成员分别领学了,条例,党总支书记潘建勋做出了总结发言,要求大家要准确把握,条例,的丰富内涵,精神实质及核心要义,准确把握做好新时代统一战线工作的新形势新任务新要求,更要着力抓好学习宣传和贯彻落实,并要以此为契机进一步加强自身建设,不断提高科学谋划工作的能力和水平",2021/4/1,党总支理论中心组专题学习 《中国共产党统一战线工作条例》
"月,日上午,数据科学与计算机学院党总支在博雅楼,召开党总支理论中心组学习会议,专题学习研讨新民主主义革命时期历史,党总支书记潘建勋主持会议,党总支理论学习中心组成员参加了本次会议,会上,中心组成员通过自学,分别领学,发言研讨的方式学习新民主主义革命时期历史,各党总支委员纷纷表示通过学习,进一步认识到该段革命时期的历史意义和对学院工作的指导意义,学习氛围浓厚,研讨热烈,党总支书记潘建勋最后总结发言并提出了工作要求,他认为新民主主义革命时期的历史彰显了我党理想信念伟力,探索求真伟力,群众路线伟力,革命精神伟力,自我革命伟力,要求每位党总支委员都要学懂弄通做实,切实弘扬和传承红色传统,基因,从新民主主义革命时期历史中汲取一心向党的信仰力量和为师生服务的初心力量,推动学院工作高质量发展",2021/3/27,党总支理论中心组专题学习新民主主义革命时期历史
"月,日下午,数据科学与计算机学院党总支在博文楼,召开党史学习教育动员大会暨第一次党史专题学习教育,学院全体师生党员参加了此次会议,并特邀我校马克思主义学院王宗涛副教授开展第一次党史专题学习教育,学院党总支书记潘建勋主持会议并作动员讲话,动员会上,学院党总支书记潘建勋带领全院师生党员深刻认识党史学习教育的重大意义,增强开展党史学习教育的政治责任感和使命感,潘建勋书记强调,党史学习教育要用好红色资源,不断增强,四个意识,坚定,四个自信,做到,两个维护,要牢牢把握目标要求,随后,潘建勋书记就党史学习教育的目标任务,工作安排等方面进行了动员部署,动员会后,马克思主义学院王宗涛副教授为我院全体师生党员开展了,学习新民主主义革命时期历史,专题学习,对新民主主义革命的背景,经过,历史意义进行讲解,回顾和阐述了新民主主义革命时期中国共产党走过的苦难辉煌历程,总结了新民主主义革命时期的基本经验和启示,提高了党史学习的质量和水平,我院党总支将以此次会议为契机,进一步统一思想,提高我院师生党员思想认识和政治站位,充分发挥党支部战斗堡垒作用和党员先锋模范作用,以优异成绩向迎接建党,周年",2021/3/26,我院党总支召开党史学习教育动员大会暨第一次党史专题学习教育
"月,日晚,数据科学与计算机学院召开毕业生就业工作线上答疑会,辅导员郭晓东,魏宝懿,赵敏以及,届全体毕业生参加了此次会议,会议伊始,赵敏老师就就业方式,报到证,人事档案转接,毕业生就业流程等问题进行了详细的讲解,并结合往年毕业生案例给予就业建议和方法指导,引导学生适应当前就业形势变化,积极采取就业行动,紧接着,魏宝懿老师向同学们介绍了毕业前的各项时间节点,结合毕业生余下时间的进度规划,对毕业设计,论文,流程相关问题进行说明,提醒同学们要重视毕业相关工作的要求和时限,提早规划,为就业工作做好充分准备,随后,郭晓东老师从财产,交通,食宿,求职信息筛选等方面进行了就业安全教育,引导学生在求职过程中,提高安全意识,遵章办事,确保求职与实习活动的绝对安全,最后,师生之间进行了线上互动交流,老师就同学们提出的毕业相关问题进行了精准解答,同学们积极参与,气氛活跃,此次会议,帮助同学们认清就业形势,了解毕业流程,提高就业安全意识,切实增强求职择业紧迫感,同时也充分体现了我院对毕业生问题的高度重视,确保就业服务不掉队",2021/3/23,我院召开2021届毕业生就业工作 线上答疑会
"月,日下午,我院教工第一党支部与工商管理学院教工第一党支部合作共建启动仪式在博雅楼,会议室举行,学校党委委员,组织部部长富元斋,我院党总支与工商管理学院党总支部分委员,我院教工第一党支部与工商管理学院教工第一党支部委员参加了本次启动仪式,富元斋部长首先致辞,他指出两个教工党支部合作共建,实现优势互补,是党建工作的模式创新,值得发扬和推广,接下来富部长对支部合作共建工作提出了几个要求,一是认识要统一,二是标准要过硬,三是作用要到位,两个党支部一定要在合作共建中实现共同进步,努力打造党建新品牌,随后两个党支部就联合开展党员教育,联合规范支部工作,联合服务学生服务社会等方面开展了讨论,下一步将积极开展共建相关活动,推动党建工作和人才培养有机融合,实现师生共同进步和发展,本次支部合作共建活动将搭建起双方共建平台,有利于密切党支部之间,党员之间,党员与群众之间的联系,有利于促进党建工作相互对接,相互融合,相互促进,推动党建工作和日常工作协调发展,双方的共建活动,能够实现优势互补,资源共享,不断增强党支部的创造力,凝聚力,战斗力,有效提升党建工作水平",2021/3/12,我院教工第一党支部与工商管理学院教工第一党支部举行党支部合作共建启动仪式
"月,日上午,数据科学与计算机学院党总支在博雅楼,召开党总支理论中心组学习会议,组织学习习近平总书记在党史学习教育动员大会上的重要讲话精神,以及,习近平论党史,五篇,党总支书记潘建勋主持会议,党总支理论学习中心组成员参加了本次会议,会上,中心组成员通过集中学习,分别领学的方式先后学习了习近平总书记关于党史学习教育的重要讲话精神,以及,习近平论党史,中前五篇文章,与会人员分别发言,讨论交流学习心得,学习气氛热烈,党总支书记潘建勋特别指出,学习党史的根本目的是为了总结经验,观照现实,推动工作,学习党史要紧密联系思想和行动,学以致用,用以促学,学用相长,努力把学到的知识,掌握的规律,切实转化为解决问题,应对风险的能力,切实转化为锐意进取,担当实干的精气神",2021/3/11,党总支理论中心组集中学习党史等文献
"月,日上午,数据科学与计算机学院党总支在博雅楼,召开党总支理论中心组学习会议,组织学习习近平总书记在党史学习教育动员大会上的重要讲话精神,以及,习近平论党史,五篇,党总支书记潘建勋主持会议,党总支理论学习中心组成员参加了本次会议,会上,中心组成员通过集中学习,分别领学的方式先后学习了习近平总书记关于党史学习教育的重要讲话精神,以及,习近平论党史,中前五篇文章,与会人员分别发言,讨论交流学习心得,学习气氛热烈,党总支书记潘建勋特别指出,学习党史的根本目的是为了总结经验,观照现实,推动工作,学习党史要紧密联系思想和行动,学以致用,用以促学,学用相长,努力把学到的知识,掌握的规律,切实转化为解决问题,应对风险的能力,切实转化为锐意进取,担当实干的精气神",2021/3/11,党总支理论中心组集中学习党史等文献
"年,月,日上午,数据科学与计算机学院与山东佳禾讯联信息科技有限公司实习就业双基地协议签订及揭牌仪式于博雅楼,举行,我院院长孙洪峰,副院长田杰,教研室主任刘辉出席仪式,山东佳禾讯联信息科技有限公司负责人黄海亭等参加了签约揭牌仪式,签约仪式上,孙洪峰院长向企业负责人表示欢迎,向其介绍了我院学生专业情况,培养目标及学生就业需求,企业代表就企业的基本情况,业务范围,业务渠道,用人需求等方面进行详细介绍,随后,双方针对如何加强交流合作,进一步开展深度融合进行了交流发言,交流结束后,孙洪峰院长与企业负责人签订实习就业双基地协议并举行了揭牌仪式,此次实习就业双基地协议的成功签订实现了学校与企业的有效接轨,为校企双方进一步开展多层次,多形式,多领域的合作,实现资源的有机结合,共同培养适应市场需求的人才提供了契机",2021/3/11,我院举行实习就业双基地协议签订及揭牌仪 式
"年,月,日,学院在博雅楼,召开党总支会议,专题研究学院共青团工作,学院党总支书记潘建勋,党总支副书记,院长孙洪峰,党总支副书记郑全蕾,副院长季振东,田杰参加,会议由潘建勋书记主持,学院团总支书记和学生党支部书记列席了会议,会上,学院团总支书记从思想引领与基层组织建设,社会实践及志愿服务,新媒体宣传,校园文化活动等方面,总结梳理了,年度共青团工作,并就,年学院共青团工作思路和工作重点进行了汇报,根据汇报情况,学院党总支每位成员结合学院实际对新一年学院共青团工作提出了要求和建议,下一步,学院团总支将继续在学院党总支和上级团组织的领导和关心支持下,把握好建党,周年重要契机,密切联系专业教师,发挥团结凝聚青年的优势,将工作思路细化为具体工作措施,聚焦学生成长发展需要,服务更精准,措施更务实,努力打造具有学院特色的共青团工作品牌,团结带领广大青年为学院高质量发展贡献青春力量,以优异成绩迎接中国共产党百年华诞",2021/3/10,学院党总支召开共青团专题工作会议
"月,日下午,数据科学与计算机学院党总支在博学楼,召开党员教育大会,学院全体党员参加了此次会议,会上,党总支副书记郑全蕾带领全体党员共同学习了党史学习教育动员大会中习总书记的重要讲话内容,习总书记在学习教育动员大会上强调,学党史悟思想,办实事开新局,以优异成绩迎接建党一百周年,讲话中,习总书记强调了学习党史的必要性和重要性,在全党开展当时学习教育,是党的政治生活中的一件大事,要求全党要高度重视,提高思想站位,立足实际,守正创新,高标准高质量完成学习教育各项任务,会后,党总支在博雅楼,召开由党总支委员和党支部书记参加的扩大会议,要求各支部书记结合支部特点制定,学党史,知党情,跟党走,主题党日活动方案,党总支书记潘建勋强调,各党支部书记要注重立足学习工作实际,提高党支部成员的思想站位,提升主题党日活动效果",2021/3/6,数据科学与计算机学院党总支召开党员 教育大会
"根据省委关于巡视工作的统一部署,近日,省委第九巡视组巡视山东女子学院党委工作动员会召开,会前,省委第九巡视组组长张宝泉主持召开与山东女子学院党委书记郭翠芬见面沟通会,传达了刘家义同志关于巡视工作的讲话精神,通报了有关工作安排,会上,张宝泉作了动员讲话,对做好巡视工作提出要求,郭翠芬主持会议并讲话,省委第九巡视组副组长及有关同志,山东女子学院领导班子成员出席会议,山东女子学院有关部门和单位主要负责同志列席会议,张宝泉强调,高校担负着,培养社会主义建设者和接班人,根本任务,关系党的事业后继有人,关系国家前途和命运,对省属高校党委开展巡视,充分体现了省委对高校工作的高度重视,是加强党的政治建设,督促做到,两个维护,全面贯彻党的教育方针,落实立德树人根本任务,深化高等教育综合改革,促进高校治理体系和治理能力现代化建设,把严的主基调长期坚持下去,推进全面从严治党向纵深发展的重要举措,山东女子学院党委要提高政治站位,从,两个大局,高度,增强,四个意识,坚定,四个自信,做到,两个维护,深刻认识巡视工作的重要意义,自觉接受监督,积极支持配合省委巡视组工作,坚决完成好省委交给的巡视任务,张宝泉指出,巡视是党章赋予的重要职责,是加强党内监督的战略性制度安排,是党委履行全面监督职责的直接抓手,省委巡视组将坚持以习近平新时代中国特色社会主义思想为指导,深入贯彻落实党的十九大和十九届二中,三中,四中,五中全会精神,坚持围绕中心,服务大局,全面贯彻巡视工作方针,精准落实政治巡视要求,聚焦,两个维护,根本任务,紧盯高校党委职能责任,紧盯全面从严治党阶段性主要矛盾,紧盯领导班子和关键少数,紧盯人民群众反映强烈的突出问题,深入了解落实党的路线方针政策以及党中央重大决策部署和省委工作要求情况,特别是贯彻落实习近平总书记关于教育的重要论述,党中央关于加强党的政治建设,贯彻党委领导下的校长负责制,坚持社会主义办学方向,落实立德树人根本任务等决策部署情况,以及防范和化解重大风险,服务经济社会发展情况,了解落实全面从严治党战略部署情况,加强对主体责任和监督责任落实,权力运行和监督制约情况的监督,了解落实新时代党的组织路线情况,加强对领导班子自身建设,选人用人,基层党建情况的监督,了解落实巡视,审计等监督发现问题和,不忘初心,牢记使命,主题教育检视问题整改情况,发挥监督保障执行,促进完善发展作用,推动省属高校党委增强,四个意识,坚定,四个自信,做到,两个维护,不断提高政治判断力,政治领悟力,政治执行力,加快推进高水平大学建设,以优异成绩庆祝建党,周年,郭翠芬表示,学校党员干部要把思想和行动统一到省委关于巡视工作的部署要求上来,切实增强接受巡视监督,支持巡视工作的自觉性,坚决服从巡视组的工作要求和安排,要提高政治站位,以高度的政治自觉主动接受巡视监督,对巡视发现的问题主动认领,诚恳接受,立行立改,各级党员干部和教职工要本着对党,对组织,对事业,对同志高度负责的态度,实事求是汇报工作,反映情况,客观,真实,准确地说明问题,相关部门要精心组织,周密安排,全力做好巡视保障工作,学校党委领导班子要以巡视为契机,进一步增强党要管党,从严治党的思想自觉,政治自觉和行动自觉,进一步理清发展思路,明确发展定位,努力推动学校各项事业再上新台阶,省委巡视组在山东女子学院工作时间为,年,月,日至,年,月,日,受理信访时间截止到,年,月,日,为便于干部群众反映情况,巡视组建立了多种联系方式,联系电话,接听电话时间为,工作日,寄信地址,济南市,号邮政信箱,网上邮箱,登录山东省纪委监委网站,在,巡视巡察,专题中点击,巡视组信箱,按照提示内容输入即可,还设置了,个巡视组信箱,分别位于长清校区办公楼一楼西侧,图书馆,座入口南侧,食堂东门入口南侧,家属院,号楼,单元入口西侧,玉函校区老年活动之家入口南侧,根据巡视工作条例规定,省委巡视组主要受理反映山东女子学院党委领导班子及其成员,下一级党组织主要负责人的问题以及与巡视工作有关的来信来电来访,重点是关于违反政治纪律,组织纪律,廉洁纪律,群众纪律,工作纪律和生活纪律等方面的举报和反映,其他不属于巡视受理范围的信访问题,将按规定由山东女子学院和有关部门认真处理",2021/3/4,省委第九巡视组巡视山东女子学院党委工作动员会召开
"年,月,日上午,学院党总支在博雅楼,召开党支部书记履行全面从严治党责任和抓基层党建述职评议考核会,学院党总支全体成员以及各支部委员参加了会议,会议由党总支书记潘建勋同志主持,会上,位党支部书记结合各自工作特点总结一年以来支部履行全面从严治党情况和抓基层党建工作情况,存在主要问题,下一步工作思路和主要措施,党总支成员根据现场述职及支部建设情况逐一进行了点评,既肯定成绩,又点出不足,指明了努力方向,学院党总支书记潘建勋同志进行了总结点评,他指出,各党支部书记的述职实事求是地总结了各自支部的工作和取得的成绩,存在的问题找得精准,不遮不掩,党支部下一步的工作思路清晰,改进措施可操作性强",2021/1/15,我院党总支召开党支部书记履行全面从严治党责任和抓基层党建述职评议考核会
"月,日下午,我院在博雅楼,召开,年度党总支领导班子民主生活会,学校督导组成员,纪委副书记张农和校党委宣传部副部长孙利华出席会议并进行现场指导,学院党总支领导班子成员参加会议,会议由党总支书记潘建勋同志主持,民主生活会上,潘建勋同志首先通报了学院上年度专题民主生活会整改落实情况以及本次民主生活会的准备情况,并代表学院党总支班子作对照检查情况汇报,对照习近平总书记关于严肃党内政治生活的重要指示精神,对照党章党规党纪,对照初心使命,重点围绕本次民主生活会要求的五个方面,认真查找梳理存在的突出问题,进行了深刻党性分析,并深挖问题根源,潘建勋从五个方面提出具体改进措施,一是坚持理论学习,深入系统持续学习宣传贯彻习近平新时代中国特色社会主义思想,增强领悟力,贯彻力,二是发扬创新精神,真抓实干,提高效率意识,提升工作质量,努力开拓奋进,三是改进工作作风,强化责任担当,四是提高党性修养,加强廉政建设,五是自觉尊崇制度,增强执行制度的自觉性和主动性,确保落实到位,随后,潘建勋同志带头,学院领导班子成员依次联系个人工作和思想实际,作个人对照检查发言,并分别进行批评和自我批评,开诚布公,真点问题,点真问题,指出存在的问题和不足,并提出意见和建议,针对提出问题,学院领导班子成员虚心接受,正视自身存在的问题,并对下一步如何改进进行表态,会议形成了良好的互动交流氛围,达到了,批评,团结,批评,的目的,张农在点评中对学院领导班子的对照检查以及班子成员的批评与自我批评给予了充分肯定,她指出,本次民主生活会紧扣学习贯彻习近平新时代中国特色社会主义思想,坚持高标准,严要求,聚焦主题,会前准备充分,态度认真,领导班子成员紧密结合学院和个人分管工作做了对照检查,做到了,三个对照,三个摆进去,自我批评能针对工作中切实存在的问题,互相批评提出的意见中肯,真诚,是一次严肃认真,民主团结,求真务实的民主生活会,达到了统一思想,增进团结,互相监督,共同提高的目的,潘建勋代表党总支领导班子作表态发言,对于学校督导组的指导表示衷心感谢,并表态学院将认真贯彻落实上级和校党委各项决策部署,认真抓好整改落实,不断加强班子自身建设,紧密围绕学校中心工作,立足学院发展实际,解放思想,改革创新,实现学院高质量发展",2021/1/14,学院党总支召开2020年度领导班子 民主生活会
"年,月,日下午,我院在求实楼,举行了,新开课,开新课,试讲活动,本次活动由季振东副院长主持,学院教学督导,部分专业教师共同参与,涉及课程,门,新开课,开新课,的教师在本次试讲过程中,通过说课程,说教材,说教法,说学法以及部分章节,知识的讲授展示采取多维,多种方式进行说课,试讲,充分展示了我院教师的专业知识,讲课技巧等专业能力,教学督导也积极为试讲教师指出不足,提出改进方法,此次试讲中孙育红教授还分享了对分课堂教学模式,并对对分课堂在实际授课过程中的经验进行了分享,强调对分课堂是对课程结构的重新规划,本次教学活动既是一次,新开课,开新课,教师试讲活动,对提高我院教学管理和教学工作的规范化,科学化水平,促进教师专业成长,提升教学质量打下良好的基础",2021/1/14,数据科学与计算机学院 开展2021年春季学期“新开课、开新课”教师试讲活动
"月,日下午,我院在博文楼,成功举行,激流勇进,逐梦前行,届毕业生就业动员会,学院党总支副书记郑全蕾,辅导员魏宝懿,郭晓东,赵敏,王子露老师以及,届全体在校毕业生参加此次就业动员会,此次会议由魏宝懿老师主持,我院党总支副书记郑全蕾首先对我院的就业工作表示了充分肯定,其次,郑书记强调了就业安全问题,提高学生就业过程中的防骗意识,最后,号召大家,先就业,后择业,明晰自身定位,在基层工作岗位上不断积累和历练,科学就业,理性就业,魏宝懿老师分析了就业形势,公布了我院现阶段就业人数,提醒大家要认清就业形势,端正就业态度,积极主动,抓住就业机会,同时,网签,劳动合同的注意事项进行解读,提醒毕业生拒绝盲目签约,郭晓东老师强调了毕业生团关系转接工作的重要意义,介绍了线上,线下毕业生团员档案转接工作等重要内容,并且简要介绍了共青团,青鸟计划,号召大家利用好,青鸟计划,这个就业平台,积极就业,赵敏老师介绍了大学生志愿服务西部计划相关政策,解读了环境艰难下的丰富体验,随后对山东省高校毕业生就业信息网的使用流程做了详细解答,包括省内就业,省外就业签约解约方法,毕业生实名登记,档案派遣等问题,会后,为我院毕业生发放,就业指导手册,该指导手册内容涵盖就业类型,就业手续等相关事宜,较为全面,直观的解决毕业生求职就业过程中的相关问题,此次就业动员会的成功召开,为,届毕业生认清就业形势,树立正确的择业观念具有重要意义,通过围绕学生就业遇到的热点难点问题提出指导性意见和建议,调适了我院毕业生择业心理,增强了同学们对山东省高校就业信息网使用的认识,为我院,年就业工作的开展奠定了良好的基调",2021/1/6,激流勇进 逐梦前行——数科院2021届毕业生就业动员会顺利举行
"年,月,日,学院在博文楼,召开全体党员大会,总结,年度学院党建工作,大会由学院党总支书记潘建勋主持,会上,潘书记从师生个人和学院层面总结了学院一年来的成绩,对全体党员教师的付出表示感谢,潘书记在总结中强调,过去一年成绩的取得离不开各位师生党员的模范带头作用,也是党建引领的结果,在看到成绩的同时也要看到学院在教学,科研,团队建设,管理服务等方面的不足,未来的高质量发展还需要大家的继续努力,随后,潘书记对即将进行的党建工作进行布置,并带领党员学习,中共山东女子学院委员会关于召开,年度基层党组织组织生活会和开展民主评议党员的通知,对各党支部召开组织生活会的程序,时间等提出具体要求,年,我院师生收获满满,名教师荣获山东省第七届,超星杯,高校青年教师讲课比赛三等奖,学院获批省级一流课程一门,位教师获评济南市优秀科技工作者荣誉称号,两位老师获批国家自然科学基金,数学建模团队获得两项国家一等奖,位老师取得了博士学位,位老师获得职称晋升,学院毕业生优质就业率创近三年的新高,达,引进高层次人才,人,在,年度学校,重大贡献奖,中,学院师生均参与其中",2020/12/31,学院召开全体党员大会
"月,日晚,数据科学与计算机学院在图书馆一楼报告厅举办,汇聚数科梦想,青春绽放曙光,年度学团表彰大会暨,年元旦晚会,学院院长孙洪峰,党总支副书记郑全蕾出席,全体辅导员和部分班主任老师,级学生代表参加,本次晚会分为,走进女院,活力数科,走向曙光,三个篇章,穿插表彰了,年度学校优良学风宿舍,优良学风标兵班,优秀学习标兵,优秀学生等校级集体和个人获奖者,以及,年度国家奖学金,省政府奖学金和泉城奖学金获得者,展示出数科学子奋发进取,争创先优的品格,晚会以热情洋溢的街舞开场,点燃现场气氛,紧接着,一首首歌曲,我在人民广场吃炸鸡,大鱼,我还年轻,我还年轻,微微,以及周杰伦歌曲串烧,或励志,或青春,感染着每一位在场的观众,相声,文武双全,买卖论,以及古筝弹奏展现出中华传统文化艺术的魅力,朗诵,我,向人民报到,则向奋战在抗疫一线的,最美逆行者,们致敬,小品,青春校园,洋溢着青春的气息,结合课堂趣事,演绎丰富多彩大学生活,青春靓丽的走秀舞蹈,将现场气氛抬升到了高潮,而后的合唱,渴望光荣,加上全体表演人员的返场,使得现场的活跃气氛达到顶峰,晚会的圆满落幕,彰显出数科学子的风采与活力,激励和鼓舞着在场的每一位同学努力拼搏,奋发向上,以高昂的姿态迎接新的一年,数据科学与计算机学院团总支,年,月,日",2020/12/26,学院举办2020年度学团表彰大会暨2021年元旦晚会
"月,日下午,我院在博学楼,举行全体教职工大会,集体学习习近平总书记重要讲话精神,集体学习由我院党总支副书记,学院分会主席郑全蕾领学,按照山东省总工会和中国教育工会山东委员会的通知文件精神,结合学校相关工作要求,学院组织全体教职工认真学习有关文件,在前期个人自学的基础上,集体学习了习近平总书记在全国劳动模范和先进工作者表彰大会上的讲话,通过领学,教师讨论结合的方式,使老师们深刻领会总书记讲话的重点与精髓,通过此次学习,老师们纷纷表示要将学习与教育工作结合起来,大力弘扬劳模精神,劳动精神,工匠精神,落实立德树人的根本任务,牢记,科技强国,努力培养培养担当民族复兴大任的时代新人",2020/12/24,我院开展教职工集体学习活动
"年,月,日,星期二,下午,我院在博雅楼,会议室,举行了山东财经大学计算机学院与学校我院,山东省数字媒体技术重点实验室,计算视觉分实验室联合共建签约暨揭牌仪式,仪式邀请了山东财经大学计算机学院院长韩慧健教授及山东省数字媒体技术重点实验室,以下简称,省重点实验室,主任刘慧教授,学校刘恩允副校长,科研处负责人出席,由孙洪峰院长主持,潘建勋书记,田杰副院长,季振东副院长,数字媒体教研室主任庞胜楠老师参加,仪式上,刘校长首先进行了致辞并介绍了学校及我院的科研情况,对山财计算机学院给予我院的大力支持和帮助表示感谢,随后韩慧健院长和刘慧主任介绍了该省重点实验室的建设现状及规划,并就山财与女院双方下一步通过该实验室平台如何在学科方向整合,研究生联合培养,产学研及服务地方产业等方面进行了交流和探讨,之后刘进军副处长介绍了学校科研及学科建设现状,田杰副院长对该实验室的计算视觉分实验室的建设方向和未来规划给出了阐述,接下来,刘慧主任和孙洪峰院长代表双方签署合作共建实验室协议,随后韩慧健院长和刘进军处长进行了揭牌,签约揭牌仪式后,所有与会人员参观了我院在求实楼和博雅楼的动作捕捉实验室,互动展示实验室,虚拟现实实验室,新视觉数字创意工作室,创新实验室等多个实验室,本次省重点实验室的联合共建,为我院学科发展及人才培养夯实了基础,打开了局面",2020/12/23,我院举行山东省重点实验室联合共建签约暨揭牌仪式
