content,times,title
"今天,是山东女子学院新学期开学的第一天,为贯彻落实好省教育厅和学校的安排部,开学第一课,教育学院高度重视,精心安排,认真筹备,积极制定了,学院始终牵挂着同学们的身心健康和学业安排,在今年开学第一天这个特殊的日子,开学第一课,致教育学院学子,亲爱的同学们,大家好,教师停课不停教,学生停课不停学,特殊的开课方式,我也给同学们一个特殊的问,还记得元旦前,大家喜欢用,爱你爱你,来迎接,年,新年伊始,来势汹汹的新冠肺炎疫情,让我们始料,关于责任,家国之事,匹夫有责,责任与担当来自于经历与苦难,承担责任必要心怀感恩,自强,关于自律,非常时期,我们无法见面,教院的学子,大多未来选择做教师,自律,对我们的重要性,你懂得,同学们要及时收看学校和学院官方微信,班级通,关于心态,长时间的,封闭式管理,考验着个体的心理承受能力,同学们要正视疫情信息,学会情绪调节,同学们,这几天我去学校值班,在偌大的校园里走走,脑海中总是萦绕着你们从琴房,党总支书记,李君,年,月,日晚,磨砻淬砺求学,同舟共济战,疫,亲爱的同学们,突如其来的新冠肺炎疫情不仅威胁人们的健康,还让我们生活和学习,疫情,是一次深刻的教育,在这次疫情面前,人们经受了极大的考验,然而,长期以来,随着我国社会经济的快,为战,疫,做力所能及的贡献,我欣慰地了解到,在过去的一段时间里,你们用专业知识以自己的方式积极参与和支持了战,疫,甚至还涌现了一些让人钦佩的事迹,当前,疫情仍在肆虐,社会依然需要你,将学习视为至关重要的事务,今天已到了原定开学时间,虽然尚不能返校,但课程即将开始,为了给同学们创造学,日起,本学期绝大多数课程在线开出,和全国所有院校一样,这是我们第一次运,期盼和同学们团聚校园,院长,董吉贺,年,月,日",2020/2/24,线上“云”开学，书记院长邀你来上“开学第一课”
"受新冠肺炎疫情影响,按照教育部及山东省教育厅相关要求和学校防控期间整体部署,停课不停教,停课不停学,全新的授课方式开启本学期新的旅程,小编为你呈上,线上学习,教师准备,对于线上学习,老师做好了充足的准备,迎接同学们的到来,老师建立群聊向同学们下发通知,交代注意事项,结合专业实际,制定疫情防控期间,供大家学习,认真选取线上教材,以网课形式授课,通过群聊或腾讯会议,你所学的课程可能会在不同的网络平台上,各平台的操作方法会有所不同,这一点可,组织,你的老师和同学们在线上等着你哦,线上学习,操作方法,相信在这一份攻略的指导下,你的线上学习会更加轻松,愉快,线上学习时间,根据学校安排,将于,月,日在线上按时开课,具体结束时间经省教育厅审批,学校决定后再行通知,线上教学平台,智慧树,超星,爱课堂,中国大学,慕课,腾讯会议,喜鹊儿,群等,线上学习需要准备的设备,智能手机,耳麦,为保证学习效果更好可用台式电脑,或笔记本电脑,平板电脑,尽量提前准备好在线学习时的网络条件,如果不能满足应提前告知任课教师,辅导,线上学习教材,本次线上教学资料,授课视频,参考资料,作业要求等,由任课教师统一上传到各个网络学习平台中,同学,线上学习注意事项,课前,同学们应提前按照老师要求进入喜鹊儿,等软件进行上课签到,通过,课中,按照课程学生管理规定,同学们应提前进入课堂,按照老师要求认真听课,课后,按时完成老师布置的课后作业并提交,如有课程疑问,可以通过班级,群,相关教学工作进程调整,年春季学期课程补退选,重修安排遗留问题处理,依托超星及智慧树平台,学年第一学期课程成绩复核,补考工作,待学生正式返校后进,学生转专业工作,将在学生返校后开展,毕业设计,论文,工作,未完成开题的专业,应通过线上指导,尽快完成开题,确定研究框架,应做好毕业设计,论文,进度掌握,力争尽早定稿,为疫情解除后毕业实习开展争,毕业设计,论文,选题与实习,现场调研等活动结合较为紧密的,各学院应制定切,线上学习,课堂要求,对于同学们来说,相比做好客观条件的准备,学习状态的转变更为重要哦,同学们要做好开学前的收心准备,收起假期的懒散,以新面貌迎接新学期,为此,希,做好每日的时间计划,同日常的学校教学一样,学校也为你安排了课程表,只是,大家要听从任课教师指挥,做好课前准备工作,按照任课老师的要求,登录网络平台,线上学习是保证在疫情防控期间,停课不停学,的手段,对你而言,也是考核和,线上学习,立下,新起点,新方向,在这里立下一个属于自己的,为新学期加油吧,微信链接,月,日,我们不见不散哦,祝大家开学一切顺利",2020/2/23,学习不延期，相约“云课堂”|教育学院线上学习攻略
"阅读有何用,或许这用处并非精细计算的回报,亦非一朝一夕的得失,而是一种伴随终生的幸福以,打卡积分排行榜,打卡天数排行榜,以上就是在这次活动中表现突出的同学们,共有,名同学完成了,天的打卡,我们将按照打卡天数来颁发小礼品哟,获,奖,名,单,学前国本王天慧,学前专,安达辰,学前专,丛英爽,学前专,张心茹,学前专,陈雪,学前王佳琦,小教吕慧芳,小教付钰婧,小教,张敏,春考吴欣恬,小教陈蓉,与星星打交道,今年几岁了,暗香疏影,温温,此次开展的,天阅读打卡,活动进行到最后一周啦,天的时间如白驹过隙,已然悄悄流,本期好书推荐,荆棘鸟,考林,麦卡洛,红字,霍桑,在阳台上种菜,藤田智,动物庄园,乔治,奥威尔,当你老了,叶芝,天假期阅读打卡活动已近尾声,或许你在活动过程中收获到了阅读的乐趣,或许",2020/2/23,好书相伴|不负韶华，阅读打卡进行时
"庚子鼠年,一场突如其来的新冠肺炎疫情肆虐而来,所有中国人都加入到这场没有硝,我们是命运共同体,也是责任共同体,战,疫,仍在继续,我们共克时艰,一批又一批的医疗队伍勇赴一线,一批又一批的物资驰援灾区,各行各业的人们正在,自教育学院团总支发起抗击疫情原创作品征集以来,收到了同学们大量的作品投稿,同学们用自己的方式向一线的所有人员致敬,为中国加油,本期,我们为大家展播的是部分原创绘本的优秀作品,级早教郑伟,新冠病毒我不怕,级心理,班辛旭,一个病毒的自传,级学前国本,班张忠伟,武汉不孤独,级学前国本,班吕雅如,蝙蝠小美的故事,级学专,班庞晓敏,一只蝙蝠的自述,虽说这是一场无硝烟的战争,但我们仍不可懈怠,虽说病毒已经带走了很多人的性命,但我们仍然怀抱,希望,相信在白衣天使的守护下,在华夏人民共同的努力下,我们一定可以战胜疫情,打赢这场,战疫,春天会来,樱花会开,让我们一起期待,武汉的樱花再次绚丽开放,武汉加油,中国加油",2020/2/19,暖心了！教院学子创作绘本为武汉应援
"近期,新型冠状病毒感染的肺炎疫情防控进入关键时期,疫情考验着大家的防控能力,封闭式管理,对人们心理承受能力提出了严峻挑战,每个人不可避免的产生担忧,心理专家说,陈晓燕,副教授,教育学院应用心理学教研室主任,山东师范大学硕士生导师,山东,儿童孤独症的家庭研究,山东省社科规划,幼儿心理素质教育,等课题,获山东,主要内容,一,正视疫情信息,二,进行情绪调节和宣泄,三,保持适度的活动和身心的放松,四,保持通畅的人际交往和人际联系,保持和外界的信息沟通,五,加强自我反思与检查,调动自己的心理资源,合理安排自己,提升心理弹性,六,关于心理咨询和帮助,青年教师说,李胜操,北京师范大学硕士,国家二级心理咨询师,讲师,有八年从教和学生心理辅,主要内容,一,做好充分的个人防护,二,多看积极正面的新闻,三,相信国家的力量,四,投入学习,丰富生活,辅导员说,宋天娇,心理学硕士,国家二级心理咨询师,主要研究大学生心理健康,曾跟随台湾,主要内容,一,列一个令自己感到愉悦的,并执行它,二,维持正常的生活作息,多做运动,多学技,能,三,保持理性思维,乐观心态,不要轻易为那些贩卖焦虑的文章,左右,同学们,在危机面前,每个人都是战士,请大家坚定必胜信念,保持理性平和的心态,积极开发和调动自身",2020/2/18,应对疫情，看教育学院心理专家给学生开除的“心理处方”
"为,深入学习贯彻,党中央,关于,应对,新冠肺炎疫情的重要,战略部署,落实学校疫情防控,任务,扎实做好,疫情防控期间的学生,教育,管理,服务工作,充分发挥学生党支部的,战斗,堡垒作用和学生党员的先锋模范作用,月,日,教育学院学生,党支部,采取视频会议方式,开展了,万众一心,战,疫,有我,线上主题党日,学生,党支部全体,师生,党员参加,会议由,学生,党支部书记,王春晓,主持,会上,党支部五名教师党员分别发言,首先总结了近期教育学院和学生党支部在疫情防控中的各项工作,要求全体党员,积极响应党中央,和学校,关于做好疫情防控工作的号召,认真配合完成教育学院,以爱之名,共同战,疫,系列活动和特殊时期学生心理疏导等各项任务,本次线上,主题党日学习内容,共分为五,个环节,首先,党支部书记带领全体党员学习了,年第,期,求是,杂志刊登的习近平,总书记,重要文章,在中央政治,局,常委会会议研究应对新型冠状病毒肺炎疫情工作时的讲话,随后,级,学生党员代表孙志新,刘梦凡介绍了当前党,中央,应对疫情的相关,部署,全国一盘棋驰援湖北,千方百计增强收收治能力,联防联控群防群控,一省包一市,压实,菜篮子,市长负责,制等有效举措,增强,了全国人民,战胜疫情的信心,级,党员代表董韶华介绍了,湖北,省和,武汉,市抗击疫情,相关情况,医疗救治进展和治愈情况,火神山雷神山和方舱医院的建设,军队和各省对湖北省,级,党员代表,李珊,李源,李秋梅对一线战,疫,感人事件进行讲述,老将彭志勇,小兵胡龙霞,党员突击队员,黄甜,一张张请愿书,一个个红手印,平凡而又真实,一同拼绘成一面面鲜红的党员,催人泪下的故事都展示了关键时刻共产党员的使命与担当,级,党员代表,孙娜,于凯丽,孙乐琪,级,党员代表,张梦琪和尚悦,级,党员代表,李凤月,作为近期积极参与志愿服务的学生和家属代表,讲述了她们的经历和感受,孙娜说,当自己做志愿者工作的时候,感觉自己不再只是一名学生,更是一名中共党员,每,作为一名大学生党员,我时刻谨记学校对我们的教导,在最困难的时候冲在最前面,会议最后,全体党员,一,同为武汉加油,为湖北加油,为中国加油,并承诺,要,不忘初心,勇于担当,全力,配合疫情防控工作,共同,打好疫情防控,人民战争,总体战,阻击战,让党旗高高飘扬",2020/2/18,教育学院学生党支部开展“万众一心，战‘疫’有我”线上主题党日
"三毛说,读书多了,容颜自然会改变,在气质上,在谈吐上,也许还显露在生活和文,天阅读打卡,活动已经进行到第二周啦,一周的时间稍纵即逝,相信与书相伴,时光不断流逝,阅读却让我们永葆精彩,当我们静坐在书房一角,翻开书本,随着第,不负韶华,阅读打卡进行时,快叫上你的小伙伴一起来打卡吧,天阅读打卡第二周已结束,最后一周我们不见不散",2020/2/17,好书相伴??|??不负韶华，阅读打卡进行时
"此次疫情的发展牵动着每一位中国人的心,我们致敬那些在前线奋战的医护人员,虽,教育学子们结合各自的专业特色,以自己的方式为武汉送去祝福,本期向大家展示的,级学专三朱晓婷,级小学教育一李想,武汉加油,级学专三袁雪纯,级学前春考李艳娜,级学专三万媛,学专三李天怡",2020/2/16,汇聚温情｜教育学子在行动，抗疫作品展示之绘画篇
"疫情就是集结号,防控需要勇担当,自全国爆发新冠肺炎疫情以来,教育学院坚决贯,国难当头,教院学子从不是旁观者,从学生党团员主动请缨,积极投身社区街道一线,月,日统计,共向疫区捐款,元,捐献口罩,个,消毒液,点滴心意,涓流汇海,在疫情防控的关键时期,我院广大学生党员纷纷冲锋在前,共克时艰,级学前教育本科的学生党员孙娜,第一时间报名参加了东平街道焦园村防疫志愿,与孙娜一样,级学前教育本科的张梦琪,作为一名预备党员和学院学生干部,同样报名参加了,此外,还有众多教育学院学子积极为武汉捐款捐物,加油鼓劲,以自己的善心善行,善心宿舍,温暖严冬,教育学院,号公寓,宿舍是由来自,级学前教育专科,班和,学前教育专科,班组成,班级协力,为众抱薪,我院,级应用心理学本科班是一个拥有,名成员的大家庭,其中,名同学通过各种,当前严峻的疫情形势,不仅牵动着全国人民的心,更是牵动着每位教育学院学子的心,疫,中,只要我们坚定信念,众志成城,不远的将来,定是阳光明媚,春暖花开",2020/2/15, 小我融大我，合力抗疫情 ——教育学院学子助力抗疫实录
"新型冠状病毒引发的肺炎疫情引发全社会的关注,在习近平总书记的亲自指挥,部署下,一场抗击疫情的阻击战在全社会打响,教育学院的,同学们纷纷和家人一起,积极投入到了,战疫情,的队伍中,涌现出了许多的爱心家庭,不仅同心助力传递人间大爱,也为坚决打赢疫情防控阻击,全家齐上阵,疫情防控刻不容缓,关键时刻,党员始终要冲锋在一线,级学前教育本科,班尚悦同学的一家便是其中的典型代表,尚悦父亲,中共党员,东营市垦利区纪律检查委员会副主任,尚悦母亲,中共党员,东营市垦利区退役军人服务中心主任,一家三口均为党员,当党和祖国召唤的时候,党员之家,携手冲上了战,疫,一线,自疫情爆发以来,尚悦父亲每天早出晚归,深入到各个社区,乡镇及聚集场所,监察,元给疫区捐款,尽自己的一份微薄之力,爸爸说,国家有难,就要出力,这,父母是孩子最好的老师,在小涧西村,我院,级学前教育专业专科的刘展荣同学的父母用自己的身体力行教导着孩子,疫情爆发以,斤,方便面,箱,火腿肠,箱,蔬菜水果若干,她的父母还加入当地小涧西村的志愿服务行列,在社区疫情监测站贡,看着父母冲锋一线,站岗执勤,查看武汉返乡村民情况,经常来不及吃饭就又要返,爷孙并肩战,不仅仅是,他,们,远在,广东省梅州市蕉岭县三圳镇顺岭村,的,级学前教育专科班的,陈梦楠同学在疫情爆发后也一直关注着新闻报道,她,与作为党员,的,爷爷一起参加街道一线的疫情防控志愿活动,平日里爷爷的谆谆教诲此时已化成了一件件的实事,她和爷爷一起排查进村人员,战,疫,姊妹花,我院,级学前教育专业本科的王蕊同学,与身为医务工作者的姐姐一起,化为,战疫姊,灾难无情人有情,王蕊,也在家人的支持下,为防控疫情捐献,元现金,尽自己的微薄之,力,疫情面前人人都可以成为战士,以家人为后盾,每人贡献出自己的力量,为防控疫情的工作加油助力,坚定信心,科学防控,这样的信念才是抗击疫情最好的疫苗,相信,大家在花开的季节一定可以走出阴霾共赏春景,加油中国人民,众志成城,携手共抗",2020/2/14,全家齐上阵，助力战疫情    ——教育学院学子同心战疫纪实
"在抗击疫情这场没有硝烟的战争中,我们心系武汉,虽不能冲上一线,但可以化牵挂,用知识充实自己,珍惜时光,与好书相伴,不负韶华,为此,山东女子学院教育学院开展,天阅读打卡,活动,建立线上阅读打卡圈,我们每周都会从中挑选精彩内容推,壹,读书感悟,贰,记录学习,与好书相伴,去经历人生的快乐与忧伤,与好书相伴,去感受成功的喜悦与艰辛,与,不负韶华,阅读打卡进行时,快叫上你的小伙伴一起来打卡吧,天阅读打卡未完待续",2020/2/11,好书相伴??|??不负韶华，阅读打卡进行时
"以爱之名,共同战,疫,万众一心,共克时艰,待春暖花开之时,你我共享春光灿烂,为引导我院广大学子在寒假期间积极抗击疫情,我院团总支特举办,以爱之名,共同战,疫,教育学院防控疫情专题教育活动,一,活动背景,新型冠状病毒感染的肺炎疫情发生以来,教育学院坚决贯彻上级工作部署,把广大师,二,活动主题,以爱之名,共同战疫,三,活动时间,年,月,日至,月,日,四,活动主体,教育学院全体学生,五,活动内容,活动一,树信心,科学筑起防,疫,墙,为引导大家科学认识疫情,我院团总支将通过微信等新媒体平台向学生传递上级要求,疫,墙,活动二,勤学习,不负韶华共抗,疫,为了丰富同学们的假期生活,在抵抗疫情的同时充分利用时间,引导同学们读书思考,打卡流程,微信扫描二维码,加入圈子,供各位同学每天在小程序上进行打卡,打卡格式,不负韶华共抗,疫,至少,字的阅读心得体会,阅读图片或视频,打卡要求,此次打卡以阅读打卡为主,最好以阅读为主要形式,也可是有关专业的学习打卡,大家可将自己阅读内容,阅读感悟,读书照片等形式上传至小程序,分享给更多,每周会挑选精彩打卡内容以微博或微信形式进行推送,完成,天打卡任务的同学,活动三,勇担当,同心助力传大爱,新型冠状病毒肺炎疫情爆发以来,我院学子坚决响应共青团中央,坚持党的领导,全,活动四,聚温情,教育学子在行动,为表达女院学子与疫区心相连的拳拳之情,我院团总支通过学院官方媒体发布,面对,同时,面向我院学生征集系列作品,作品题材,一,文字类,用文字记述您或身边人参与抗,疫,的感人故事,对于这场疫情的思考与感悟,写给家长或学生的信,新型肺炎科普案例,疫,一线工作者们送上的祝福等相关内容,体裁包括诗歌,散文,纪实等文体,字数不限,学生创作的疫情防控绘画作品,三,视频类,包括,动画等,可以宣传科学防控知识,可以展示在疫情防控期间居家学习,生活的经验,来稿以班级为单位,注明作者姓名,班级,联系方式,于,月,日之前发送至,邮箱",2020/2/9,教育学院防控疫情专题教育活动
"亲爱的同学们,近期,湖北省武汉市等多个地区发生的新型冠状病毒感染的肺炎疫情牵动人心,当前,一,正确认识疫情,抵制恶性谣言,在疫情爆发期间,主动学习了解国家卫生健康部门发布的疫情知识,主动关注官方渠,监督员,的作用,提高对网络信息的甄别能力,做网络秩序的维护者,疫情信息要,二,做好自身防护,为防控疫情做贡献,养成良好的卫生习惯和生活习惯,尽量减少不必要的出行,使用肥皂或洗手液并用流,口罩,可以适当地对家具进行一次消毒,避免接触呼吸道感染患者,如出现呼吸道感染症状,三,合理安排,保持良好的精神状态,具体开学时间将根据疫情发展情况,按照省教育厅的统一安排部署确定,请同学们在,四,畅通联系,如实报告个人情况,密切关注学校通知,积极配合学校疫情防控工作,如实报告个人健康状况,防止瞒报,同学们,让我们共同携手,众志成城,全民防疫,在疫情前面,虽然我们个人的力量,加油武汉,加油中国,顺祝全体师生员工新春愉快,万事如意,山东女子学院教育学院团总支,年,月,日",2020/2/2,凝心聚力 共克疫情 | 山东女子学院教育学院致全院学生的倡议...
"年,月,日上午,点,教育学院,疫情防控专项工作组成员,通过学习强国平台召开了疫情防控暨教育教学管理视频会议,首先教育学院书记,教育学院疫情防控专项工作组长,李君简要介绍学校层面工作开展情况,学校根据上级要求及学校情况,成立,了,疫情防控工作领导小组,并且制定,下发疫情防控工作应急预案,同时,防疫健康教育,每日统计,开学时间调整,教学准备等,相关职能部门正在根据上级,其次,对于教育学院正,在以及下一步工作,提出了,几点建议,引导师生密切关注上级及学校有关通知及工作安排,确保信息畅通,特别,摸清人员去处,健康状况等底数,每天了解掌握全体师生健康状况,及时上报学校,其次,教育学院院长,教育学院疫情防控专项工作组长,董吉贺,简要通报了疫情发生以来教育学院工作开展总体情况,并对相关疫情防控和教学管理,接下来教育学院副书记,教育学院疫情防控专项工作副组长,崔江宁,对,疫情发生以来教育学院,目前的师生情况做了通报,教育学院副院长,教育学院疫情防控专项工作副组长,李高波,对,疫情发生以来教育学院,教学管理工作做了简要通报并提出下一步的工作方案,教育学院院长助理,教育学院疫情防控专项工作成员,刘源,通报了关于教学大纲编写和对应开学时间推迟所做的准备工作,教育学院学前国际方向教研室主任,教育学院疫情防控专项工作成员,吕芳,对,新加坡幼儿培育署,做了介绍和下一步的工作,教育学院办公室主任,教育学院疫情防控专项工作成员,张迪,对,疫情发生以来教育学院,教师情况做了通报,并确定下一步工作,为做好上述工作,会议研究决定,在前期工作组的基础上,成立,个工作小组,一是防控救治组,组长,崔江宁,成员,张迪,路敏,李绍妮,王春晓,宋天娇,王冬玉,负责汇总汇报教育学院师生每日疫情摸排防控信息,及时掌握新型冠状病毒感染的肺,成员,刘源,胡也萍,燕恩芹,王录平,吕芳,陈晓燕,姬彦红,高小焱,负责,根据学校安排和疫情进展情况,教学安排和发布教学公告,三是综合组,组长,李君,董吉贺,成员,崔江宁,李高波,张迪,李绍妮,负责,根据学校安排协调物质保障,通过各种渠道向师生和家长宣传普及疫情防治知识和防,会议要求,各小组在专项工作组框架下展开工作,研究制定工作方案,细化工作措施,各负其责,密切配合,全力做好做细做实各项工作",2020/2/2,教育学院疫情防控专项工作组通过学习强国平台召开疫情防控暨...
"年,月,日,我院与茂楷婴童学苑共建早期教育实验室揭牌仪式在博雅楼,山东女子学院教育学院董吉贺院长率先致辞,他首先对共建早期教育实验室的建立表,年,月签订实习合作协议到,年,月签订战略合作协议,再到今天共,年第一届毕业生总体就业率为,优质就业率为,毕业,随后,茂楷婴童学苑吕斯文总经理致辞,首先他为大家介绍了茂楷婴童学苑的发展历,老有所养,幼有所育,的号召,年,月份成立了茂楷婴童学苑,依托金宝,紧接着是订单班学生代表发言,早教专业卞赛赛感谢学校为同学们提供了这么好的平台,感谢茂楷婴童学苑提供,茂楷在职老师,级早期教育专业毕业生代表冯烨结合在校所学内容和在职工作体会深入剖析了自,在双方领导致辞和学生代表发言过后,山东女子学院科技产业处刘明处长和茂楷婴童,山东女子学院,茂楷婴童学苑共建早期教育实验室,揭牌,随后,双方就未来合作进行了深入的交流和探讨,大家一致认为,国家大力提倡产教,产,学,研,一体化目标顺利实现,最后,与会代表一行参观了共建合作实验室,与会嘉宾在实验室签到,早期教育教研室主任姬彦红老师对实验室的区域和功能进行介绍,茂楷婴童学苑园丁学苑师训经理张帆组织了,再见圈活动,与会嘉宾在实验室门前合影留念,在对新年的祝福中惜别,新的一年里,共建实验室",2020/1/9,教育新动态 | 山东女子学院与茂楷婴童学苑共建早教实验室揭牌...
"总以为毕业遥遥无期,转眼招聘季已经到来,在大学攒满了的努力,写成一张交给未来的简历,在这暖暖冬日,山东女子学院教育学院举办了,届毕业生就业双选会,这是一场赏识与才华的碰撞之会,千里马与伯乐的相识之会,下面,一起来回顾这次的双选会吧,年,月,日上午九点,山东女子学院教育学院,届毕业生双选会,室外阳光明艳,博文楼大厅内更是热闹非凡,活动伊始,学院与各招聘单位举行了小,随后李院长介绍了教育学院的基本情况,强调了学院对于学生既注重专业素质的培养,对于市场对人才多样化的需求,学院致力于培养足够专业,有核心竞争力的毕业生,需要具体负责哪部分工作,是否双休,是否缴纳五险一金,等,各招聘单位分,虽然招聘标准不尽相同,但都对应聘者的思想道德修养,专业技能,沟通协作能力等,部分教育学院优秀校友作为单位代表参加了此次双选会,如山东予爱教育咨询有限公,届毕业生,该生业务能力优异,单位此次特来继续招聘我院相关专业的毕业,本次教育学院毕业生双选会共有,用人单位为,名毕业生提供了,个就业岗位,集中反映了我院各专",2020/1/7,教育学院成功举办2020届毕业生就业双选会
"年,月,日下午,教育学院党总支在博学楼,召开教育学院党支部书,述职会上,三位党支部书记,重点围绕学习贯彻习近平新时代中国特色社会主义思想,贯彻上级,学校党委和学院,述职,各支部严格落实,三会一课,制度,扎实,开展,不忘初心,牢记使命,主题教育,举办丰富多彩的,主题党日活动,充分发挥了党员先锋模范作用,李君书记认为,各党支部工作有思路,有抓手,有成效,党总支班子成员会后将根据,三全育人,的模式,李君书记最后总结,要求各党支部要重视常规工作,做到基层",2020/1/3,教育学院开展2019年党支部书记抓基层党建工作述职报告
"年,月,日晚,山东女子学院教育学院在博学楼,教室,开展,夯实专业基础,争做四有好老师,专题思政课,教育学院院长兼党总支副书记董吉,人,教育学院,入党积极分子,参加,思政课,伊始,董吉贺院长,对师范类专业学生的学习方法进行指导,引出本次思政课主题,在,阐明,四有好老师,的提出背景后,董院长以提问的方式与同学们探讨了,四有好老师,教育发展的,大背景,强调了专业知识在,个人,发展,过程中,的基础性地位,并希望同学们,不断提升,思想道德修养,逐步形成专业型与仁爱型兼有的现代大学生,最后,董院长带领同学,四有好老师,的重要性,课堂气氛活跃,董院长娓娓道来,同学们收获颇丰,通过开展此次思政课活动,进一步坚定了学生们的理想信念,牢固树立起争做四有好",2020/1/3,教育学院成功开展专题思政课
"年,月,日,山东女子学院教育学院成功举办,届毕业生就业动员大会暨就业指导会,学校招生就业处,副处长曲常军,教育学院党,总支,副书记崔江宁,教育学院实习负责老师,张迪,和,教育学院,各,辅导员出席本次会议,届全体毕业生,参加本次大会,首先,学院党,总支,副书记崔江宁发表讲话,崔书记表示此次就业指导大会意义重大,事关每位毕业生的切身利益,希望,在场毕业生一定要,高度重视,严格按照学校要求做好每个环节,同时对各毕业生表达了深情的祝福,随后,特邀领导,曲常军,副处长,为毕业生进行,专业的,就业指导,基于,届毕业生,面临的,严峻,就业形势,他特意强调以下三点,第一,树立先择业再就业的理性择业观,第二,考研考编,需要经过长期积淀,可以边工作边准备,第三时刻关注山东女子学院,就业信息网,发布的就业信息,为自己争取更多就业机会,接下来,张迪老师强调,了,毕业生,自主实习的相关事宜,路敏老师,和王春晓老师分别,讲解了团关系转接,和毕业生党员档案梳理等,问题,内容详细,步骤清晰,会议,最后,宋天娇老师从,毕业生,档案,管理,就业信息获取途径和各类,毕业,材料填写,注意事项,等方面做出了系统说明,并进一步表达了对毕业生的美好希冀,天高任鸟飞,海阔凭鱼跃,风华正茂的,届毕业生即将,开启新征程,此次大会不仅帮助,毕业生客观认识了当下就业环境,也对后期,的毕业,就业,相关事项做出安排,青春伴你远行,女院伴你逐梦,期待,届毕业生能够早日找到合适的就业岗位,遂心如意,前程似锦",2019/12/27,教育学院成功举办2020届毕业生就业动员大会暨就业指导会
"乐园里充满了温暖与关爱,洋溢着欢笑和美好,这里是家贝爱亲子乐园,家贝爱亲子,颁奖仪式,自,年,月以来,家贝爱亲子乐园为百余个家庭提供了共计,小时的亲子教,早教教研室教师和,级学姐们为获奖同学颁奖,随后,一等奖获得者李健君代表,级早期教育专业的同学发表了获奖致辞,她在发言中表示,年刚刚入学,随后由,级早期教育专业学委郑兆茹发表致辞,她在发言中表示,家贝爱作为我们专,早教教研室老师们欣喜于同学们的成长,红黄蓝亲子园宣讲,崇真红黄蓝亲子园园长董然对女子学院早教专业的毕业生给予高度评价,她表示,去年年底来女院参加招聘会,我们录用了三名,级早教的毕业生,工作中他们表,崇真红黄蓝亲子园园长董然来女院宣讲,崇真红黄蓝亲子园投资人武海婷总经理在面试完,级早教的同学后,表示,同学们真是太优秀了,报名的这十六位同学面试表现,级早教学生在面试,崇真红黄蓝亲子园的优秀员工,早教毕业生孙庆玲在,级早教学生面试完之后感叹道,这一届毕业生真是太,早教学姐带来了优雅的舞蹈,家贝爱成就了学生,学生也成就了家贝爱,当初家贝爱刚刚招募宝宝的时候,同学们,岁儿童家庭最向往的乐园,这两个学期初报名的时候,都是非常火爆,为了保,实验室改造,新的一年里我们迎来了可喜的变化,茂楷婴童学苑投资改造的实验室建设完成,年后,实验室精彩角落,感谢信,为什么茂楷会给我们投资改造实验室呢,因为我们的毕业生表现优异,希望以后能够,感谢信,山东女子学院于,年成为全国第一批招收早期教育专业的学校,年第一届学生毕业,济南市暖柚国际日托中心负责人唐立宁的评价是,我园员工六人毕业于山东女子学院早期教育专业,担任班级带班教师和课程顾问,济南语燕儿童教育机构校区主管王秀月的评价是,山东女子学院早期教育专业,级毕业生在我校工作期间,态度端正,工作认真,通过与毕业生的交流,他们也反映学校的教育非常专业系统,工作之后,发现我们在学校所学的真的是太有用了,现在很多早教机构都是有固定,近两年来,多所高校到我校学习交流,由此说明我校人才培养方案已受到省内外高校,广西北海职业学院教育系叶丽霞主任的评价意见,山东女子学院早期教育专业作为全国第一批早教专业,在专业建设方面进行了很多,青岛恒星科技学院华正教授的评价意见,山东女子学院早教专业积累了丰富的专业建设经验,专业人才培养方案很好地反映",2019/12/27,教育新动态|世间的美好，莫过于相互成就
"月,日晚上,点,教育学院在博文楼,举行,庆祖国华章,创青春辉煌,元旦晚会的舞台上,表演者们竞相展现着自己的风彩,在新旧交替的节日留下美好瞬,年最后的欢聚拉开序幕,随后,教育学院学生干部带来的合唱,我们都是追,快乐的时光总是短暂的,晚会在,难忘今宵,的旋律中落下帷幕,现场气氛热烈,观,这次晚会不仅使处在紧张备考中的学子们的精神得以休憩,也为他们提供了展示自我,迎新春,的文化氛围更加浓厚,在新的一年里,相信他们一定能飞得更高,走得更远",2019/12/27,教育学院成功举办“庆祖国华章，创青春辉煌”元旦晚会
"年,月,日下午,教育学院隆重举行,尖尖角奖学金,签约仪式,尖尖,伴随着热烈的掌声,签约仪式正式开始,教育学院崔江宁书记首先为大家介绍了出席,尖尖角奖学金,总金额,万元,每年发放,万元,用于奖励教育学院学前教育专业,尖尖角奖学金,的设立是教育学院在校企合作,人才培养方面的又一重要举措,尖",2019/12/21,山东女子学院教育学院成功举行“尖尖角奖学金”签约仪式
